"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 04:04:30 GMT 2024","Tue Nov 05 04:04:30 GMT 2024","38","tests.test_main_page","test_main_page","TestMainPage","","","Проверка шрифта элемента 'PULSEWAVE'",""
"passed","Tue Nov 05 03:54:35 GMT 2024","Tue Nov 05 03:54:36 GMT 2024","1080","tests.test_api","test_api","TestAPI","","","POST Создать пару токенов access и refresh",""
"passed","Tue Nov 05 03:56:38 GMT 2024","Tue Nov 05 03:56:48 GMT 2024","10319","tests.test_api","test_api","TestAPI","","","PUT Обновить задачу","Для перемещения между колонок нужно передать column - id новой колонки и index - куда ее вставить"
"passed","Tue Nov 05 03:56:07 GMT 2024","Tue Nov 05 03:56:15 GMT 2024","7449","tests.test_api","test_api","TestAPI","","","PATCH Частично обновить колонку (название/порядковый номер)",""
"passed","Tue Nov 05 03:59:03 GMT 2024","Tue Nov 05 03:59:18 GMT 2024","14871","tests.test_api","test_api","TestAPI","","","DELETE Активировать и удалить авторизованного пользователя",""
"passed","Tue Nov 05 04:08:01 GMT 2024","Tue Nov 05 04:08:03 GMT 2024","2328","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.25 Регистрация с корректным email и подтверждением пароля и пустым паролем",""
"passed","Tue Nov 05 03:56:22 GMT 2024","Tue Nov 05 03:56:29 GMT 2024","7111","tests.test_api","test_api","TestAPI","","","GET Список всех задач колонки",""
"passed","Tue Nov 05 03:57:21 GMT 2024","Tue Nov 05 03:57:23 GMT 2024","1680","tests.test_api","test_api","TestAPI","","","GET Список уведомлений текущего пользователя",""
"passed","Tue Nov 05 04:03:00 GMT 2024","Tue Nov 05 04:03:00 GMT 2024","38","tests.test_header","test_header","TestHeader","","","Проверка цвета кнопки 'Войти' в хедере https://pulsewave.ru/auth/signup",""
"passed","Tue Nov 05 03:59:38 GMT 2024","Tue Nov 05 03:59:38 GMT 2024","68","tests.test_footer","test_footer","TestFooter","","","Проверка элемента 'info@pulsewave.ru'в хедере",""
"passed","Tue Nov 05 04:03:22 GMT 2024","Tue Nov 05 04:03:23 GMT 2024","53","tests.test_header","test_header","TestHeader","","","Проверка шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/'",""
"passed","Tue Nov 05 04:01:41 GMT 2024","Tue Nov 05 04:01:41 GMT 2024","35","tests.test_footer","test_footer","TestFooter","","","Проверка шрифта надписи '© PulseWave, 2023-2024' в футере",""
"passed","Tue Nov 05 04:00:22 GMT 2024","Tue Nov 05 04:00:22 GMT 2024","39","tests.test_footer","test_footer","TestFooter","","","Проверка шрифта ссылки 'Условия пользования' в футере",""
"passed","Tue Nov 05 04:04:47 GMT 2024","Tue Nov 05 04:04:47 GMT 2024","43","tests.test_main_page","test_main_page","TestMainPage","","","Проверка цвета шрифта элемента 'Удобный и понятный интерфейс!' в футере",""
"passed","Tue Nov 05 04:07:09 GMT 2024","Tue Nov 05 04:07:09 GMT 2024","38","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.17-1.19 Проверка шрифта заголовка 'Регистрация'",""
"passed","Tue Nov 05 04:02:45 GMT 2024","Tue Nov 05 04:02:45 GMT 2024","48","tests.test_header","test_header","TestHeader","","","Проверка цвета шрифта кнопки 'Войти' в хедере https://pulsewave.ru/auth/password?email=",""
