"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2342","S.10 Регистрация с корректным email и подтверждением пароля и пустым паролем","tests.ui_tests","Mon Mar 16 05:31:51 UTC 2026","passed","Mon Mar 16 05:31:53 UTC 2026","TestSignupPage","signup_page_test","",""
"","547","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/signup","tests.ui_tests","Mon Mar 16 05:14:56 UTC 2026","passed","Mon Mar 16 05:14:56 UTC 2026","TestFooter","footer_test","",""
"","3776","R.4 Проверить сообщение об отправке ссылки восстановления пароля на емайл","tests.ui_tests","Mon Mar 16 05:30:32 UTC 2026","passed","Mon Mar 16 05:30:36 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","48","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Mon Mar 16 05:28:23 UTC 2026","passed","Mon Mar 16 05:28:23 UTC 2026","TestHeader","header_test","",""
"","4","W.2 Проверка заголовка рабочего пространства","tests.ui_tests","Mon Mar 16 05:32:20 UTC 2026","passed","Mon Mar 16 05:32:20 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","52","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Mon Mar 16 05:18:30 UTC 2026","passed","Mon Mar 16 05:18:30 UTC 2026","TestFooter","footer_test","",""
"","49","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Mon Mar 16 05:17:19 UTC 2026","passed","Mon Mar 16 05:17:19 UTC 2026","TestFooter","footer_test","",""
"","51","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Mon Mar 16 05:17:12 UTC 2026","passed","Mon Mar 16 05:17:12 UTC 2026","TestFooter","footer_test","",""
"","1277","R.6 Восстановить пароль на некорректный емайл","tests.ui_tests","Mon Mar 16 05:30:49 UTC 2026","passed","Mon Mar 16 05:30:50 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","1255","W.12 Проверка прочтения уведомлений","tests.ui_tests","Mon Mar 16 05:33:17 UTC 2026","passed","Mon Mar 16 05:33:18 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","2075","R.3  Проверка некликабельности кнопки 'Продолжить'","tests.ui_tests","Mon Mar 16 05:30:28 UTC 2026","passed","Mon Mar 16 05:30:30 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","516","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Mon Mar 16 05:12:30 UTC 2026","passed","Mon Mar 16 05:12:31 UTC 2026","TestAPI","api_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","1386","A.14 POST Создать доску без указания РП","tests.api_tests","Mon Mar 16 05:11:49 UTC 2026","passed","Mon Mar 16 05:11:50 UTC 2026","TestAPI","api_test","",""
"","555","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Mon Mar 16 05:19:37 UTC 2026","passed","Mon Mar 16 05:19:38 UTC 2026","TestFooter","footer_test","",""
"","38","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Mon Mar 16 05:28:17 UTC 2026","passed","Mon Mar 16 05:28:18 UTC 2026","TestHeader","header_test","",""
"","517","A.27 POST Регистрация пользователя без пароля","tests.api_tests","Mon Mar 16 05:12:24 UTC 2026","passed","Mon Mar 16 05:12:25 UTC 2026","TestAPI","api_test","",""
"","49","S.5 Проверка размера шрифта заголовка 'Регистрация'","tests.ui_tests","Mon Mar 16 05:31:18 UTC 2026","passed","Mon Mar 16 05:31:18 UTC 2026","TestSignupPage","signup_page_test","",""
"","894","Проверка доступности https://app.pulsewave.ru/","tests.api_tests","Mon Mar 16 05:12:35 UTC 2026","passed","Mon Mar 16 05:12:36 UTC 2026","TestAvailability","availability_test","",""
"","1263","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","Mon Mar 16 05:11:58 UTC 2026","passed","Mon Mar 16 05:11:59 UTC 2026","TestAPI","api_test","",""
"","29","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Mon Mar 16 05:28:21 UTC 2026","passed","Mon Mar 16 05:28:21 UTC 2026","TestHeader","header_test","",""
"","12","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Mon Mar 16 05:25:30 UTC 2026","passed","Mon Mar 16 05:25:30 UTC 2026","TestFooter","footer_test","",""
"","932","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Mon Mar 16 05:11:26 UTC 2026","passed","Mon Mar 16 05:11:27 UTC 2026","TestAPI","api_test","",""
"","59","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://pulsewave.ru/","tests.ui_tests","Mon Mar 16 05:14:51 UTC 2026","passed","Mon Mar 16 05:14:51 UTC 2026","TestFooter","footer_test","",""
"","40","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Mon Mar 16 05:23:14 UTC 2026","passed","Mon Mar 16 05:23:14 UTC 2026","TestFooter","footer_test","",""
"","494","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Mon Mar 16 05:12:24 UTC 2026","passed","Mon Mar 16 05:12:24 UTC 2026","TestAPI","api_test","",""
"","52","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Mon Mar 16 05:18:22 UTC 2026","passed","Mon Mar 16 05:18:22 UTC 2026","TestFooter","footer_test","",""
"","3","W.4 Проверка что авторизованный пользователь попадает в Рабочие пространства","tests.ui_tests","Mon Mar 16 05:32:30 UTC 2026","passed","Mon Mar 16 05:32:30 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","371","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Mon Mar 16 05:31:33 UTC 2026","passed","Mon Mar 16 05:31:33 UTC 2026","TestSignupPage","signup_page_test","",""
"","1754","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Mon Mar 16 05:28:02 UTC 2026","passed","Mon Mar 16 05:28:03 UTC 2026","TestHeader","header_test","",""
"","8272","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Mon Mar 16 05:12:09 UTC 2026","passed","Mon Mar 16 05:12:17 UTC 2026","TestAPI","api_test","",""
