"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Nov 23 03:59:41 UTC 2025","passed","Sun Nov 23 03:59:41 UTC 2025","TestFooter","footer_test","",""
"","1693","Проверка доступности https://pulsewave.ru/","tests.api_tests","Sun Nov 23 03:57:02 UTC 2025","passed","Sun Nov 23 03:57:04 UTC 2025","TestAvailability","availability_test","",""
"","46","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Nov 23 04:03:18 UTC 2025","passed","Sun Nov 23 04:03:18 UTC 2025","TestFooter","footer_test","",""
"","92","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Nov 23 04:00:51 UTC 2025","passed","Sun Nov 23 04:00:51 UTC 2025","TestFooter","footer_test","",""
"","49","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Nov 23 03:59:44 UTC 2025","passed","Sun Nov 23 03:59:44 UTC 2025","TestFooter","footer_test","",""
"","40","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Nov 23 04:08:09 UTC 2025","passed","Sun Nov 23 04:08:09 UTC 2025","TestFooter","footer_test","",""
"","2491","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Nov 23 03:58:27 UTC 2025","passed","Sun Nov 23 03:58:29 UTC 2025","TestFooter","footer_test","",""
"","1583","A.22 POST Сброс пароля","tests.api_tests","Sun Nov 23 03:56:38 UTC 2025","passed","Sun Nov 23 03:56:39 UTC 2025","TestAPI","api_test","",""
"","1273","R.6 Восстановить пароль на некорректный емайл","tests.ui_tests","Sun Nov 23 04:16:29 UTC 2025","passed","Sun Nov 23 04:16:31 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","11","F.7 Проверка значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Nov 23 04:10:31 UTC 2025","passed","Sun Nov 23 04:10:31 UTC 2025","TestFooter","footer_test","",""
"","533","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Nov 23 04:14:45 UTC 2025","passed","Sun Nov 23 04:14:45 UTC 2025","TestHeader","header_test","",""
"","578","S.12 Окно регистрации сообщение 'Я согласен получать новости и обновления PulseWave'","tests.ui_tests","Sun Nov 23 04:18:03 UTC 2025","passed","Sun Nov 23 04:18:03 UTC 2025","TestSignupPage","signup_page_test","",""
"","44","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Nov 23 04:07:03 UTC 2025","passed","Sun Nov 23 04:07:03 UTC 2025","TestFooter","footer_test","",""
"","38","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Nov 23 04:14:42 UTC 2025","passed","Sun Nov 23 04:14:42 UTC 2025","TestHeader","header_test","",""
"","50","M.3 Проверка текста кнопки 'Войти' на лендинге","tests.ui_tests","Sun Nov 23 04:14:57 UTC 2025","passed","Sun Nov 23 04:14:57 UTC 2025","TestLendingPage","lending_test","",""
