"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2913","A.11 PATCH Частично обновить данные РП (на данный момент только имя)","tests.api_tests","Fri Jan 02 04:02:19 UTC 2026","passed","Fri Jan 02 04:02:22 UTC 2026","TestAPI","api_test","",""
"","3177","A.12 DELETE Удалить РП","tests.api_tests","Fri Jan 02 04:02:22 UTC 2026","passed","Fri Jan 02 04:02:25 UTC 2026","TestAPI","api_test","",""
"","504","Проверка доступности https://api.pulsewave.ru/api/healthcheck/","tests.api_tests","Fri Jan 02 04:04:03 UTC 2026","passed","Fri Jan 02 04:04:04 UTC 2026","TestAvailability","availability_test","",""
"","41","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 02 04:15:55 UTC 2026","passed","Fri Jan 02 04:15:55 UTC 2026","TestFooter","footer_test","",""
"","32","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Fri Jan 02 04:20:07 UTC 2026","passed","Fri Jan 02 04:20:07 UTC 2026","TestHeader","header_test","",""
"","547","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","Fri Jan 02 04:23:09 UTC 2026","passed","Fri Jan 02 04:23:09 UTC 2026","TestSignupPage","signup_page_test","",""
"","554","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Fri Jan 02 04:12:20 UTC 2026","passed","Fri Jan 02 04:12:20 UTC 2026","TestFooter","footer_test","",""
"","41","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","Fri Jan 02 04:21:00 UTC 2026","passed","Fri Jan 02 04:21:00 UTC 2026","TestLoginPage","login_page_test","",""
"","673","W.10 Проверка цвета переключателя 'Непрочитанные'","tests.ui_tests","Fri Jan 02 04:25:46 UTC 2026","passed","Fri Jan 02 04:25:47 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","28","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Fri Jan 02 04:20:26 UTC 2026","passed","Fri Jan 02 04:20:26 UTC 2026","TestHeader","header_test","",""
"","1299","A.22 POST Сброс пароля","tests.api_tests","Fri Jan 02 04:03:25 UTC 2026","passed","Fri Jan 02 04:03:26 UTC 2026","TestAPI","api_test","",""
"","43017","A.21 POST Подтверждение смены почты пользователя. Токен из ссылки auth/change_email/{token}.","tests.api_tests","Fri Jan 02 04:02:42 UTC 2026","passed","Fri Jan 02 04:03:25 UTC 2026","TestAPI","api_test","",""
"","48","L.2 Проверка размера шрифта заголовка 'Войти'","tests.ui_tests","Fri Jan 02 04:20:57 UTC 2026","passed","Fri Jan 02 04:20:58 UTC 2026","TestLoginPage","login_page_test","",""
"","568","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Fri Jan 02 04:12:17 UTC 2026","passed","Fri Jan 02 04:12:17 UTC 2026","TestFooter","footer_test","",""
"","603","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Fri Jan 02 04:19:51 UTC 2026","passed","Fri Jan 02 04:19:52 UTC 2026","TestHeader","header_test","",""
"","615","L.3 Проверка редиректа на страницу восстановления пароля при клике на ссылку 'Забыли пароль?'","tests.ui_tests","Fri Jan 02 04:21:05 UTC 2026","passed","Fri Jan 02 04:21:06 UTC 2026","TestLoginPage","login_page_test","",""
"","57078","S.8 Регистрация с корректными email и паролем без согласия на подписку","tests.ui_tests","Fri Jan 02 04:23:29 UTC 2026","passed","Fri Jan 02 04:24:26 UTC 2026","TestSignupPage","signup_page_test","",""
"","11","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Fri Jan 02 04:17:00 UTC 2026","passed","Fri Jan 02 04:17:00 UTC 2026","TestFooter","footer_test","",""
"","843","A.28 POST Регистрация пользователя без подтверждения подписки","tests.api_tests","Fri Jan 02 04:03:45 UTC 2026","passed","Fri Jan 02 04:03:45 UTC 2026","TestAPI","api_test","",""
"","33","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Fri Jan 02 04:20:24 UTC 2026","passed","Fri Jan 02 04:20:24 UTC 2026","TestHeader","header_test","",""
"","61","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 02 04:15:48 UTC 2026","passed","Fri Jan 02 04:15:48 UTC 2026","TestFooter","footer_test","",""
"Пользователи добавляются по одному. Если пользователя не существует, он будет создан","4116","A.4 POST Пригласить пользователя по email","tests.api_tests","Fri Jan 02 04:02:02 UTC 2026","passed","Fri Jan 02 04:02:06 UTC 2026","TestAPI","api_test","",""
"","545","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 02 04:13:28 UTC 2026","passed","Fri Jan 02 04:13:28 UTC 2026","TestFooter","footer_test","",""
"","568","L.1 Проверка текста заголовка 'Войти'","tests.ui_tests","Fri Jan 02 04:20:55 UTC 2026","passed","Fri Jan 02 04:20:55 UTC 2026","TestLoginPage","login_page_test","",""
"","1589","A.20 POST Запрос на смену почты","tests.api_tests","Fri Jan 02 04:02:40 UTC 2026","passed","Fri Jan 02 04:02:42 UTC 2026","TestAPI","api_test","",""
"","59","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 02 04:13:25 UTC 2026","passed","Fri Jan 02 04:13:25 UTC 2026","TestFooter","footer_test","",""
"","45","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Fri Jan 02 04:09:56 UTC 2026","passed","Fri Jan 02 04:09:56 UTC 2026","TestFooter","footer_test","",""
"","55","M.3 Проверка текста кнопки 'Войти' на лендинге","tests.ui_tests","Fri Jan 02 04:20:50 UTC 2026","passed","Fri Jan 02 04:20:50 UTC 2026","TestLendingPage","lending_test","",""
"","837","S.6 Окно регистрации сообщение 'Слабый пароль. Пароль должен содержать минимум 8 символов, включая буквы и цифры'","tests.ui_tests","Fri Jan 02 04:23:20 UTC 2026","passed","Fri Jan 02 04:23:21 UTC 2026","TestSignupPage","signup_page_test","",""
"","3243","R.4 Проверить сообщение об отправке ссылки восстановления пароля на емайл","tests.ui_tests","Fri Jan 02 04:21:54 UTC 2026","passed","Fri Jan 02 04:21:57 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","10620","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Fri Jan 02 04:03:26 UTC 2026","passed","Fri Jan 02 04:03:37 UTC 2026","TestAPI","api_test","",""
"","588","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Fri Jan 02 04:07:38 UTC 2026","passed","Fri Jan 02 04:07:39 UTC 2026","TestFooter","footer_test","",""
"","32","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Fri Jan 02 04:20:34 UTC 2026","passed","Fri Jan 02 04:20:34 UTC 2026","TestHeader","header_test","",""
"","1306","A.18 POST Обновить JWT refresh token авторизованного пользователя","tests.api_tests","Fri Jan 02 04:02:38 UTC 2026","passed","Fri Jan 02 04:02:39 UTC 2026","TestAPI","api_test","",""
"","2273","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/login","tests.ui_tests","Fri Jan 02 04:05:13 UTC 2026","passed","Fri Jan 02 04:05:15 UTC 2026","TestFooter","footer_test","",""
"","262","W.8 Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях","tests.ui_tests","Fri Jan 02 04:25:35 UTC 2026","passed","Fri Jan 02 04:25:36 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","2789","S.10 Регистрация с корректным email и подтверждением пароля и пустым паролем","tests.ui_tests","Fri Jan 02 04:24:33 UTC 2026","passed","Fri Jan 02 04:24:36 UTC 2026","TestSignupPage","signup_page_test","",""
"","44","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://pulsewave.ru/","tests.ui_tests","Fri Jan 02 04:06:23 UTC 2026","passed","Fri Jan 02 04:06:23 UTC 2026","TestFooter","footer_test","",""
"","62","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Fri Jan 02 04:08:43 UTC 2026","passed","Fri Jan 02 04:08:43 UTC 2026","TestFooter","footer_test","",""
"","61884","F.1 Проверка попапа о принятии файлов cookie на странице https://pulsewave.ru/","tests.ui_tests","Fri Jan 02 04:04:11 UTC 2026","passed","Fri Jan 02 04:05:13 UTC 2026","TestFooter","footer_test","",""
"","0","S.13 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности'","tests.ui_tests","Fri Jan 02 04:24:44 UTC 2026","skipped","Fri Jan 02 04:24:44 UTC 2026","TestSignupPage","signup_page_test","",""
"","530","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Fri Jan 02 04:20:09 UTC 2026","passed","Fri Jan 02 04:20:10 UTC 2026","TestHeader","header_test","",""
"","529","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Fri Jan 02 04:20:41 UTC 2026","passed","Fri Jan 02 04:20:42 UTC 2026","TestHeader","header_test","",""
"","831","A.8 POST Создать пару токенов access и refresh","tests.api_tests","Fri Jan 02 04:02:13 UTC 2026","passed","Fri Jan 02 04:02:14 UTC 2026","TestAPI","api_test","",""
"","3405","A.10 GET Информация о конкретном рабочем пространстве","tests.api_tests","Fri Jan 02 04:02:15 UTC 2026","passed","Fri Jan 02 04:02:19 UTC 2026","TestAPI","api_test","",""
