"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 28 18:16:32 GMT 2025","Fri Mar 28 18:16:32 GMT 2025","47","tests.test_header","test_header","TestHeader","","","Проверка цвета шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/'",""
"passed","Fri Mar 28 18:14:43 GMT 2025","Fri Mar 28 18:14:43 GMT 2025","28","tests.test_header","test_header","TestHeader","","","Проверка некликабельности логотипа на Главной странице",""
"passed","Fri Mar 28 18:18:50 GMT 2025","Fri Mar 28 18:18:50 GMT 2025","40","tests.test_main_page","test_main_page","TestMainPage","","","Проверка размера шрифта элемента 'Ваша безопасность и конфиденциальность для нас на первом месте!' в футере",""
"passed","Fri Mar 28 18:15:26 GMT 2025","Fri Mar 28 18:15:26 GMT 2025","102","tests.test_header","test_header","TestHeader","","","Проверка перехода на страницу 'https://pulsewave.ru/auth/login' по кнопке 'Войти'",""
"passed","Fri Mar 28 18:12:20 GMT 2025","Fri Mar 28 18:12:22 GMT 2025","2338","tests.test_api","test_api","TestAPI","","","DELETE Удалить авторизованного пользователя",""
"passed","Fri Mar 28 18:11:17 GMT 2025","Fri Mar 28 18:11:21 GMT 2025","3535","tests.test_api","test_api","TestAPI","","","2.2 POST Активация пользователя с корректными данными",""
"passed","Fri Mar 28 18:19:50 GMT 2025","Fri Mar 28 18:19:50 GMT 2025","37","tests.test_password_recovery","test_password_recovery","TestPasswordRecoveryPage","","","Проверка размера шрифта заголовка 'Восстановление пароля'",""
"passed","Fri Mar 28 18:16:09 GMT 2025","Fri Mar 28 18:16:09 GMT 2025","47","tests.test_header","test_header","TestHeader","","","Проверка шрифта кнопки 'Войти' в хедере https://pulsewave.ru/auth/password?email=",""
"passed","Fri Mar 28 18:21:27 GMT 2025","Fri Mar 28 18:21:30 GMT 2025","2299","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.24 Регистрация с корректным email и паролем и пустым подтверждением пароля",""
"passed","Fri Mar 28 18:16:47 GMT 2025","Fri Mar 28 18:16:47 GMT 2025","38","tests.test_header","test_header","TestHeader","","","Проверка шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/auth/login'",""
"passed","Fri Mar 28 18:11:26 GMT 2025","Fri Mar 28 18:11:31 GMT 2025","5238","tests.test_api","test_api","TestAPI","","","POST Повторная отправка ссылки с приглашением пользователя",""
"passed","Fri Mar 28 18:21:39 GMT 2025","Fri Mar 28 18:21:41 GMT 2025","2280","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.26 Регистрация с пустым email и сильным паролем и подтверждением пароля",""
"passed","Fri Mar 28 18:13:28 GMT 2025","Fri Mar 28 18:13:28 GMT 2025","39","tests.test_footer","test_footer","TestFooter","","","Проверка размера шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Fri Mar 28 18:19:17 GMT 2025","Fri Mar 28 18:19:17 GMT 2025","44","tests.test_main_page","test_main_page","TestMainPage","","","Проверка шрифта элемента 'Одно приложениe для решения всех Ваших задач!' в футере",""
"passed","Fri Mar 28 18:18:32 GMT 2025","Fri Mar 28 18:18:32 GMT 2025","50","tests.test_main_page","test_main_page","TestMainPage","","","Проверка цвета шрифта элемента 'Удобный и понятный интерфейс!' в футере",""
"passed","Fri Mar 28 18:17:23 GMT 2025","Fri Mar 28 18:17:23 GMT 2025","95","tests.test_login_page","test_login_page","TestLoginPage","","","Проверка редиректа на страницу восстановления пароля при клике на ссылку 'Забыли пароль?'",""
"passed","Fri Mar 28 18:14:01 GMT 2025","Fri Mar 28 18:14:01 GMT 2025","39","tests.test_footer","test_footer","TestFooter","","","Проверка размера шрифта надписи '© PulseWave, 2023-2025' в футере",""
"passed","Fri Mar 28 18:21:33 GMT 2025","Fri Mar 28 18:21:35 GMT 2025","2273","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.25 Регистрация с корректным email и подтверждением пароля и пустым паролем",""
"passed","Fri Mar 28 18:12:01 GMT 2025","Fri Mar 28 18:12:02 GMT 2025","1600","tests.test_api","test_api","TestAPI","","","GET Получить список всех пользователей для поиска",""
"passed","Fri Mar 28 18:21:56 GMT 2025","Fri Mar 28 18:21:57 GMT 2025","320","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.31- 1.34 Регистрация с корректным email и слабым паролем и подтверждением пароля",""
