"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2021","W.5 Проверка что авторизованный пользователь может выйти из аккаунта","tests.ui_tests","Fri Jan 23 04:25:42 UTC 2026","passed","Fri Jan 23 04:25:44 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","586","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","Fri Jan 23 04:20:58 UTC 2026","passed","Fri Jan 23 04:20:59 UTC 2026","TestHeader","header_test","",""
"","777","A.1 GET Проверка доступности API","tests.api_tests","Fri Jan 23 04:02:49 UTC 2026","passed","Fri Jan 23 04:02:50 UTC 2026","TestAPI","api_test","",""
"","31","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Fri Jan 23 04:20:45 UTC 2026","passed","Fri Jan 23 04:20:45 UTC 2026","TestHeader","header_test","",""
"","40","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 23 04:15:37 UTC 2026","passed","Fri Jan 23 04:15:37 UTC 2026","TestFooter","footer_test","",""
"","49","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 23 04:14:24 UTC 2026","passed","Fri Jan 23 04:14:24 UTC 2026","TestFooter","footer_test","",""
"","3736","R.4 Проверить сообщение об отправке ссылки восстановления пароля на емайл","tests.ui_tests","Fri Jan 23 04:22:56 UTC 2026","passed","Fri Jan 23 04:23:00 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","11","W.3 Проверка видимости аватара","tests.ui_tests","Fri Jan 23 04:25:31 UTC 2026","passed","Fri Jan 23 04:25:31 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","674","W.10 Проверка цвета переключателя 'Непрочитанные'","tests.ui_tests","Fri Jan 23 04:26:13 UTC 2026","passed","Fri Jan 23 04:26:13 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","2013","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/signup","tests.ui_tests","Fri Jan 23 04:06:13 UTC 2026","passed","Fri Jan 23 04:06:15 UTC 2026","TestFooter","footer_test","",""
"","547","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 23 04:16:49 UTC 2026","passed","Fri Jan 23 04:16:50 UTC 2026","TestFooter","footer_test","",""
"Удаление как из участников так и из приглашенных","2534","A.6 POST Удаление приглашенного пользователей из РП","tests.api_tests","Fri Jan 23 04:03:30 UTC 2026","passed","Fri Jan 23 04:03:33 UTC 2026","TestAPI","api_test","",""
"","29","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Fri Jan 23 04:20:39 UTC 2026","passed","Fri Jan 23 04:20:39 UTC 2026","TestHeader","header_test","",""
"","67","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Fri Jan 23 04:20:23 UTC 2026","passed","Fri Jan 23 04:20:24 UTC 2026","TestFooter","footer_test","",""
"","10","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Fri Jan 23 04:17:57 UTC 2026","passed","Fri Jan 23 04:17:57 UTC 2026","TestFooter","footer_test","",""
"","89","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Fri Jan 23 04:20:18 UTC 2026","passed","Fri Jan 23 04:20:18 UTC 2026","TestFooter","footer_test","",""
"","775","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Fri Jan 23 04:03:33 UTC 2026","passed","Fri Jan 23 04:03:33 UTC 2026","TestAPI","api_test","",""
"","43","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Fri Jan 23 04:14:26 UTC 2026","passed","Fri Jan 23 04:14:26 UTC 2026","TestFooter","footer_test","",""
"","593","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Fri Jan 23 04:08:34 UTC 2026","passed","Fri Jan 23 04:08:35 UTC 2026","TestFooter","footer_test","",""
"","1002","A.8 POST Создать пару токенов access и refresh","tests.api_tests","Fri Jan 23 04:03:33 UTC 2026","passed","Fri Jan 23 04:03:34 UTC 2026","TestAPI","api_test","",""
"","3031","A.12 DELETE Удалить РП","tests.api_tests","Fri Jan 23 04:03:42 UTC 2026","passed","Fri Jan 23 04:03:45 UTC 2026","TestAPI","api_test","",""
"","70","F.8 Проверка кликабельности значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Fri Jan 23 04:19:05 UTC 2026","passed","Fri Jan 23 04:19:05 UTC 2026","TestFooter","footer_test","",""
"","3693","A.5 POST Повторная отправка ссылки с приглашением пользователя","tests.api_tests","Fri Jan 23 04:03:26 UTC 2026","passed","Fri Jan 23 04:03:30 UTC 2026","TestAPI","api_test","",""
"","53","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Fri Jan 23 04:13:13 UTC 2026","passed","Fri Jan 23 04:13:13 UTC 2026","TestFooter","footer_test","",""
"","1413","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","Fri Jan 23 04:04:00 UTC 2026","passed","Fri Jan 23 04:04:02 UTC 2026","TestAPI","api_test","",""
"","0","S.15 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности', проверка корректности перехода по ссылке 'Условиями пользования'","tests.ui_tests","Fri Jan 23 04:25:08 UTC 2026","skipped","Fri Jan 23 04:25:08 UTC 2026","TestSignupPage","signup_page_test","",""
"","54","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Fri Jan 23 04:21:55 UTC 2026","passed","Fri Jan 23 04:21:55 UTC 2026","TestLendingPage","lending_test","",""
"","24","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Fri Jan 23 04:21:42 UTC 2026","passed","Fri Jan 23 04:21:42 UTC 2026","TestHeader","header_test","",""
"","113","W.13 Проверка видимости выпадающего меню Рабочие пространства","tests.ui_tests","Fri Jan 23 04:26:30 UTC 2026","passed","Fri Jan 23 04:26:30 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","2774","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","Fri Jan 23 04:24:51 UTC 2026","passed","Fri Jan 23 04:24:54 UTC 2026","TestSignupPage","signup_page_test","",""
