"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 08 02:46:47 GMT 2024","Thu Aug 08 02:46:47 GMT 2024","37","tests.test_main_page","test_main_page","TestMainPage","","","Проверка текста элемента 'Одно приложениe для решения всех Ваших задач!'",""
"passed","Thu Aug 08 02:31:07 GMT 2024","Thu Aug 08 02:31:11 GMT 2024","3140","tests.test_api","test_api","TestAPI","","","POST Удаление приглашенного пользователей из РП","Удаление как из участников так и из приглашенных"
"passed","Thu Aug 08 02:48:34 GMT 2024","Thu Aug 08 02:48:34 GMT 2024","55","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.20 Окно регистрации сообщение 'Пароль должен содержать не менее 8 символов, включая минимум 1 цифру, 1 строчную и 1 заглавную буквы, 1 спецсимвол, без пробелов.'",""
"passed","Thu Aug 08 02:39:55 GMT 2024","Thu Aug 08 02:39:55 GMT 2024","32","tests.test_footer","test_footer","TestFooter","","","Проверка размера шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Thu Aug 08 02:48:38 GMT 2024","Thu Aug 08 02:48:38 GMT 2024","260","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.21, 1.22 Регистрация с некорректным email и сильным паролем и подтверждением пароля",""
"passed","Thu Aug 08 02:34:55 GMT 2024","Thu Aug 08 02:34:57 GMT 2024","2721","tests.test_api","test_api","TestAPI","","","POST Создать Рабочее пространство",""
"passed","Thu Aug 08 02:39:07 GMT 2024","Thu Aug 08 02:39:07 GMT 2024","34","tests.test_footer","test_footer","TestFooter","","","Проверка размера шрифта ссылки 'Условия пользования' в футере",""
"passed","Thu Aug 08 02:35:57 GMT 2024","Thu Aug 08 02:35:59 GMT 2024","2162","tests.test_api","test_api","TestAPI","","","GET Получить данные авторизованного пользователя me",""
"passed","Thu Aug 08 02:43:25 GMT 2024","Thu Aug 08 02:43:25 GMT 2024","34","tests.test_header","test_header","TestHeader","","","Проверка цвета шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/auth/login'",""
"passed","Thu Aug 08 02:32:46 GMT 2024","Thu Aug 08 02:32:52 GMT 2024","6526","tests.test_api","test_api","TestAPI","","","GET Список всех колонок доски",""
"passed","Thu Aug 08 02:32:06 GMT 2024","Thu Aug 08 02:32:10 GMT 2024","4584","tests.test_api","test_api","TestAPI","","","POST Создать доску",""
"passed","Thu Aug 08 02:44:34 GMT 2024","Thu Aug 08 02:44:35 GMT 2024","1249","tests.test_login_page","test_login_page","TestLoginPage","","","Авторизация с некорректным емайл",""
"passed","Thu Aug 08 02:32:32 GMT 2024","Thu Aug 08 02:32:34 GMT 2024","2242","tests.test_api","test_api","TestAPI","","","POST Создать доску без указания РП","Создание доски без указания РП, будет создано дефолтное РП для этой доски"
"passed","Thu Aug 08 02:39:19 GMT 2024","Thu Aug 08 02:39:19 GMT 2024","35","tests.test_footer","test_footer","TestFooter","","","Проверка цвета шрифта ссылки 'Условия пользования' в футере",""
"passed","Thu Aug 08 02:45:35 GMT 2024","Thu Aug 08 02:45:35 GMT 2024","36","tests.test_main_page","test_main_page","TestMainPage","","","Проверка размера шрифта элемента 'Самый высокий уровень бесперебойной работы!' в футере",""
"passed","Thu Aug 08 02:41:15 GMT 2024","Thu Aug 08 02:41:15 GMT 2024","35","tests.test_footer","test_footer","TestFooter","","","Проверка шрифта надписи '© PulseWave, 2023-2024' в футере",""
"passed","Thu Aug 08 02:43:13 GMT 2024","Thu Aug 08 02:43:13 GMT 2024","32","tests.test_header","test_header","TestHeader","","","Проверка размера шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/auth/login'",""
"passed","Thu Aug 08 02:43:05 GMT 2024","Thu Aug 08 02:43:05 GMT 2024","34","tests.test_header","test_header","TestHeader","","","Проверка цвета кнопки 'Войти' в хедере https://pulsewave.ru/auth/password?email=",""
"passed","Thu Aug 08 02:37:56 GMT 2024","Thu Aug 08 02:37:59 GMT 2024","3718","tests.test_footer","test_footer","TestFooter","","","Проверка попапа о принятии файлов cookie на странице https://pulsewave.ru/auth/signup",""
"passed","Thu Aug 08 02:44:39 GMT 2024","Thu Aug 08 02:44:41 GMT 2024","2184","tests.test_login_page","test_login_page","TestLoginPage","","","Авторизация с пустым емайл",""
"passed","Thu Aug 08 02:49:11 GMT 2024","Thu Aug 08 02:49:13 GMT 2024","2249","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.24 Регистрация с корректным email и паролем и пустым подтверждением пароля",""
"passed","Thu Aug 08 02:40:03 GMT 2024","Thu Aug 08 02:40:03 GMT 2024","34","tests.test_footer","test_footer","TestFooter","","","Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Thu Aug 08 02:43:49 GMT 2024","Thu Aug 08 02:43:49 GMT 2024","33","tests.test_header","test_header","TestHeader","","","Проверка цвета кнопки 'Регистрация в хедере https://pulsewave.ru/auth/login'",""
"passed","Thu Aug 08 02:40:15 GMT 2024","Thu Aug 08 02:40:15 GMT 2024","35","tests.test_footer","test_footer","TestFooter","","","Проверка шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Thu Aug 08 02:44:13 GMT 2024","Thu Aug 08 02:44:13 GMT 2024","61","tests.test_login_page","test_login_page","TestLoginPage","","","Проверка редиректа на страницу восстановления пароля при клике на ссылку 'Забыли пароль?'",""
"passed","Thu Aug 08 02:49:38 GMT 2024","Thu Aug 08 02:49:38 GMT 2024","93","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.29 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности' проверка корректности перехода по ссылке 'Политикой конфиденциальности'",""
"passed","Thu Aug 08 02:42:06 GMT 2024","Thu Aug 08 02:42:06 GMT 2024","59","tests.test_header","test_header","TestHeader","","","Проверка перехода на страницу 'https://pulsewave.ru/auth/login' по кнопке 'Войти'",""
"passed","Thu Aug 08 02:38:51 GMT 2024","Thu Aug 08 02:38:51 GMT 2024","36","tests.test_footer","test_footer","TestFooter","","","Проверка года © PulseWave, 2024 в хедере",""
"passed","Thu Aug 08 02:43:17 GMT 2024","Thu Aug 08 02:43:17 GMT 2024","35","tests.test_header","test_header","TestHeader","","","Проверка размера шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/auth/password?email='",""
"passed","Thu Aug 08 02:41:58 GMT 2024","Thu Aug 08 02:41:58 GMT 2024","134","tests.test_header","test_header","TestHeader","","","Проверка перехода на страницу 'https://pulsewave.ru/auth/login' по кнопке 'Войти'",""
"passed","Thu Aug 08 02:36:04 GMT 2024","Thu Aug 08 02:36:09 GMT 2024","5075","tests.test_api","test_api","TestAPI","","","PUT Обновить все данные авторизованного пользователя по id",""
"passed","Thu Aug 08 02:38:59 GMT 2024","Thu Aug 08 02:38:59 GMT 2024","34","tests.test_footer","test_footer","TestFooter","","","Проверка размера шрифта ссылки 'Условия пользования' в футере",""
"passed","Thu Aug 08 02:46:03 GMT 2024","Thu Aug 08 02:46:03 GMT 2024","34","tests.test_main_page","test_main_page","TestMainPage","","","Проверка цвета шрифта элемента 'Неограниченный функционал, понятный интерфейс и большое количество возможностей
помогут Вам улучшить рабочий процесс.' в футере",""
"passed","Thu Aug 08 02:47:03 GMT 2024","Thu Aug 08 02:47:03 GMT 2024","33","tests.test_password_recovery","test_password_recovery","TestPasswordRecoveryPage","","","Проверка шрифта заголовка 'Восстановление пароля'",""
"passed","Thu Aug 08 02:35:08 GMT 2024","Thu Aug 08 02:35:22 GMT 2024","13089","tests.test_api","test_api","TestAPI","","","POST Создать комментарий",""
