"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","776","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"","32","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","1295","L.7 Авторизация с некорректным емайл","tests.ui_tests","2026-09-05","passed","2026-09-05","TestLoginPage","login_page_test","",""
"","558","F.2 Проверка ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/signup","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","540","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","528","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","4552","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","63","F.8 Проверка кликабельности значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","547","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","64","F.9 Проверка перехода в LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","1728","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","535","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","29","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","30","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","28","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","536","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","1235","W.9 Проверка возможности изменить цвет переключателя 'Непрочитанные'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestWorkspacePage","workspace_page_test","",""
"","1047","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","2694","L.8 Авторизация с пустым паролем","tests.ui_tests","2026-09-05","passed","2026-09-05","TestLoginPage","login_page_test","",""
"","7","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","30","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","25","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","563","F.2 Проверка ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","688","A.27 POST Регистрация пользователя без пароля","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","35","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","55","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","2657","A.17 GET Получить список всех пользователей для поиска","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","21","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","528","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","29","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","1045","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","692","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","668","W.10 Проверка цвета переключателя 'Непрочитанные'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestWorkspacePage","workspace_page_test","",""
"","549","L.6 Окно авторизации сообщение 'Забыли пароль?'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestLoginPage","login_page_test","",""
"","49","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","1233","A.1 GET Проверка доступности API","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","577","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","1986","W.6 Проверка перехода в Рабочие пространства по ссылке На главную","tests.ui_tests","2026-09-05","passed","2026-09-05","TestWorkspacePage","workspace_page_test","",""
"","34","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","3549","A.11 PATCH Частично обновить данные РП (на данный момент только имя)","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","351","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"","29","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","1110","Проверка доступности https://app.pulsewave.ru/","tests.api_tests","2026-09-05","passed","2026-09-05","TestAvailability","availability_test","",""
"","35","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","33","S.5 Проверка цвета шрифта заголовка 'Регистрация'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"","2586","A.25 DELETE Удалить авторизованного пользователя","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","1790","L.5 Авторизация с некорректным паролем","tests.ui_tests","2026-09-05","passed","2026-09-05","TestLoginPage","login_page_test","",""
"","2768","L.4 Авторизация с корректными данными","tests.ui_tests","2026-09-05","passed","2026-09-05","TestLoginPage","login_page_test","",""
"","2194","L.8 Авторизация с пустым емайл","tests.ui_tests","2026-09-05","passed","2026-09-05","TestLoginPage","login_page_test","",""
"","1798","S.3 Регистрация с уже зарегистрированным email и корректными паролем и подтверждением пароля","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"","11259","A.21 POST Подтверждение смены почты пользователя. Токен из ссылки auth/change_email/{token}.","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","4729","A.3 POST Активация пользователя с корректными данными","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","568","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","2813","S.17 Невозможность регистрации с корректными email и паролем без согласия на обработку данных","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","2134","A.14 POST Создать доску без указания РП","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","32","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"","31","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","1440","A.2 POST Создать пользователя с корректными данными","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","41","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","42","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","690","Проверка доступности https://api.pulsewave.ru/api/healthcheck/","tests.api_tests","2026-09-05","passed","2026-09-05","TestAvailability","availability_test","",""
"","582","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","2217","Проверка доступности https://pulsewave.ru/","tests.api_tests","2026-09-05","passed","2026-09-05","TestAvailability","availability_test","",""
"","34","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","2026-09-05","passed","2026-09-05","TestFooter","footer_test","",""
"","2657","S.14 Окно регистрации, проверка перехода на страницу ""Политика конфеденциальности""","tests.ui_tests","2026-09-05","passed","2026-09-05","TestSignupPage","signup_page_test","",""
"","6517","A.24 POST Установить новый пароль. Используется в личном кабинете после авторизации.","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","3584","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","872","Проверка доступности https://api.dev.pulsewave.ru/api/healthcheck/","tests.api_tests","2026-09-05","passed","2026-09-05","TestAvailability","availability_test","",""
"","531","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-09-05","passed","2026-09-05","TestHeader","header_test","",""
"","1227","W.12 Проверка прочтения уведомлений","tests.ui_tests","2026-09-05","passed","2026-09-05","TestWorkspacePage","workspace_page_test","",""
"","8534","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
"","1122","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","2026-09-05","passed","2026-09-05","TestAPI","api_test","",""
