"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 18 18:20:38 GMT 2025","Fri Apr 18 18:20:38 GMT 2025","52","tests.test_password_recovery","test_password_recovery","TestPasswordRecoveryPage","","","Проверка текста заголовка 'Восстановление пароля'",""
"passed","Fri Apr 18 18:23:13 GMT 2025","Fri Apr 18 18:23:13 GMT 2025","3","tests.test_workspace_page","test_workspace_page","TestWorkspacePage","","","W2. Проверка заголовка рабочего пространства",""
"passed","Fri Apr 18 18:10:47 GMT 2025","Fri Apr 18 18:10:53 GMT 2025","5993","tests.test_api","test_api","TestAPI","","","POST Пригласить пользователя по email","Пользователи добавляются по одному. Если пользователя не существует, он будет создан"
"passed","Fri Apr 18 18:11:58 GMT 2025","Fri Apr 18 18:12:00 GMT 2025","2042","tests.test_api","test_api","TestAPI","","","DELETE Удалить авторизованного пользователя",""
"passed","Fri Apr 18 18:18:54 GMT 2025","Fri Apr 18 18:18:54 GMT 2025","37","tests.test_main_page","test_main_page","TestMainPage","","","Проверка шрифта кнопки 'Зарегистрироваться'",""
"passed","Fri Apr 18 18:20:30 GMT 2025","Fri Apr 18 18:20:30 GMT 2025","41","tests.test_main_page","test_main_page","TestMainPage","","","Проверка текста элемента 'Одно приложениe для решения всех Ваших задач!'",""
"passed","Fri Apr 18 18:16:09 GMT 2025","Fri Apr 18 18:16:09 GMT 2025","46","tests.test_header","test_header","TestHeader","","","Проверка цвета шрифта кнопки 'Войти' в хедере https://pulsewave.ru/auth/signup",""
"passed","Fri Apr 18 18:16:45 GMT 2025","Fri Apr 18 18:16:46 GMT 2025","35","tests.test_header","test_header","TestHeader","","","Проверка размера шрифта кнопки 'Регистрация в хедере https://pulsewave.ru/auth/login'",""
"passed","Fri Apr 18 18:12:02 GMT 2025","Fri Apr 18 18:12:08 GMT 2025","5621","tests.test_api","test_api","TestAPI","","","DELETE Активировать и удалить авторизованного пользователя",""
"passed","Fri Apr 18 18:20:18 GMT 2025","Fri Apr 18 18:20:18 GMT 2025","44","tests.test_main_page","test_main_page","TestMainPage","","","Проверка текста элемента 'Самый высокий уровень бесперебойной работы!'",""
