"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","S.15 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности', проверка корректности перехода по ссылке 'Условиями пользования'","tests.ui_tests","2026-07-31","skipped","2026-07-31","TestSignupPage","signup_page_test","",""
"","1099","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestHeader","header_test","",""
"","61275","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","2026-07-31","broken","2026-07-31","TestSignupPage","signup_page_test","",""
"","60795","S.2 Регистрация с корректным email и не совпадающими паролем и подтверждением пароля","tests.ui_tests","2026-07-31","broken","2026-07-31","TestSignupPage","signup_page_test","",""
"","2755","L.8 Авторизация с пустым емайл","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","660","W.11 Проверка видимости уведомлений","tests.ui_tests","2026-07-31","passed","2026-07-31","TestWorkspacePage","workspace_page_test","",""
"","552","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-07-31","passed","2026-07-31","TestFooter","footer_test","",""
"","2862","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","2026-07-31","passed","2026-07-31","TestSignupPage","signup_page_test","",""
"","963407","A.21 POST Подтверждение смены почты пользователя. Токен из ссылки auth/change_email/{token}.","tests.api_tests","2026-07-31","broken","2026-07-31","TestAPI","api_test","",""
"","19214","A.5 POST Повторная отправка ссылки с приглашением пользователя","tests.api_tests","2026-07-31","passed","2026-07-31","TestAPI","api_test","",""
"","5","W.4 Проверка что авторизованный пользователь попадает в Рабочие пространства","tests.ui_tests","2026-07-31","passed","2026-07-31","TestWorkspacePage","workspace_page_test","",""
"","11399","A.3 POST Активация пользователя с корректными данными","tests.api_tests","2026-07-31","passed","2026-07-31","TestAPI","api_test","",""
"","552","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-07-31","passed","2026-07-31","TestFooter","footer_test","",""
"","2552","W.6 Проверка перехода в Рабочие пространства по ссылке На главную","tests.ui_tests","2026-07-31","passed","2026-07-31","TestWorkspacePage","workspace_page_test","",""
"","4","W.2 Проверка заголовка рабочего пространства","tests.ui_tests","2026-07-31","passed","2026-07-31","TestWorkspacePage","workspace_page_test","",""
"","2330","S.11 Регистрация с пустым email и сильным паролем и подтверждением пароля","tests.ui_tests","2026-07-31","passed","2026-07-31","TestSignupPage","signup_page_test","",""
"","1393","L.5 Авторизация с некорректным паролем","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","47","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-07-31","passed","2026-07-31","TestFooter","footer_test","",""
"","1960","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/login","tests.ui_tests","2026-07-31","passed","2026-07-31","TestFooter","footer_test","",""
"","1974","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","2026-07-31","passed","2026-07-31","TestAPI","api_test","",""
"","60379","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","2026-07-31","broken","2026-07-31","TestSignupPage","signup_page_test","",""
"","645","A.28 POST Регистрация пользователя без подтверждения подписки","tests.api_tests","2026-07-31","failed","2026-07-31","TestAPI","api_test","",""
"","308","W.8 Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях","tests.ui_tests","2026-07-31","passed","2026-07-31","TestWorkspacePage","workspace_page_test","",""
"","2366","L.4 Авторизация с корректными данными","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","552","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","2026-07-31","failed","2026-07-31","TestFooter","footer_test","",""
"","44","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-07-31","passed","2026-07-31","TestFooter","footer_test","",""
"","2088","R.3  Проверка некликабельности кнопки 'Продолжить'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestPasswordRecoveryPage","password_recovery_test","",""
"","79","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://pulsewave.ru/","tests.ui_tests","2026-07-31","failed","2026-07-31","TestFooter","footer_test","",""
"","52","M.3 Проверка текста кнопки 'Войти' на лендинге","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLendingPage","lending_test","",""
"","67","L.6 Окно авторизации сообщение 'Забыли пароль?'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","69","S.5 Проверка шрифта заголовка 'Регистрация'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestSignupPage","signup_page_test","",""
"","1376","L.7 Авторизация с некорректным емайл","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","41","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","532","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","2026-07-31","passed","2026-07-31","TestHeader","header_test","",""
"","46","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestSignupPage","signup_page_test","",""
"","37","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-07-31","passed","2026-07-31","TestHeader","header_test","",""
"","613","L.3 Проверка редиректа на страницу восстановления пароля при клике на ссылку 'Забыли пароль?'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestLoginPage","login_page_test","",""
"","9","W.3 Проверка видимости аватара","tests.ui_tests","2026-07-31","passed","2026-07-31","TestWorkspacePage","workspace_page_test","",""
"","41","R.2 Проверка размера шрифта заголовка 'Восстановление пароля'","tests.ui_tests","2026-07-31","passed","2026-07-31","TestPasswordRecoveryPage","password_recovery_test","",""
"","1095","A.2 POST Создать пользователя с корректными данными","tests.api_tests","2026-07-31","passed","2026-07-31","TestAPI","api_test","",""
