"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","47","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Wed May 27 07:13:32 UTC 2026","passed","Wed May 27 07:13:32 UTC 2026","TestFooter","footer_test","",""
"","775","W.8 Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях","tests.ui_tests","Wed May 27 07:23:16 UTC 2026","passed","Wed May 27 07:23:17 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","531","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Wed May 27 07:19:08 UTC 2026","passed","Wed May 27 07:19:09 UTC 2026","TestHeader","header_test","",""
"","8520","A.29 DELETE Активировать и удалить авторизованного пользователя","tests.api_tests","Wed May 27 07:02:14 UTC 2026","passed","Wed May 27 07:02:23 UTC 2026","TestAPI","api_test","",""
"","1377","A.22 POST Сброс пароля","tests.api_tests","Wed May 27 07:01:56 UTC 2026","passed","Wed May 27 07:01:58 UTC 2026","TestAPI","api_test","",""
"","38","W.7 Проверка видимости заголовка 'Ваши рабочие пространства'","tests.ui_tests","Wed May 27 07:23:11 UTC 2026","passed","Wed May 27 07:23:11 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","11","F.7 Проверка значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Wed May 27 07:15:47 UTC 2026","passed","Wed May 27 07:15:47 UTC 2026","TestFooter","footer_test","",""
"","538","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Wed May 27 07:19:05 UTC 2026","passed","Wed May 27 07:19:06 UTC 2026","TestHeader","header_test","",""
"","48","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Wed May 27 07:09:57 UTC 2026","passed","Wed May 27 07:09:57 UTC 2026","TestFooter","footer_test","",""
"","48","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Wed May 27 07:19:48 UTC 2026","passed","Wed May 27 07:19:48 UTC 2026","TestLendingPage","lending_test","",""
"","8332","A.5 POST Повторная отправка ссылки с приглашением пользователя","tests.api_tests","Wed May 27 07:01:12 UTC 2026","passed","Wed May 27 07:01:21 UTC 2026","TestAPI","api_test","",""
"","46","S.5 Проверка цвета шрифта заголовка 'Регистрация'","tests.ui_tests","Wed May 27 07:21:40 UTC 2026","passed","Wed May 27 07:21:40 UTC 2026","TestSignupPage","signup_page_test","",""
"","847","S.2 Регистрация с корректным email и не совпадающими паролем и подтверждением пароля","tests.ui_tests","Wed May 27 07:21:26 UTC 2026","passed","Wed May 27 07:21:27 UTC 2026","TestSignupPage","signup_page_test","",""
"","94","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Wed May 27 07:06:28 UTC 2026","passed","Wed May 27 07:06:28 UTC 2026","TestFooter","footer_test","",""
"","367","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Wed May 27 07:22:29 UTC 2026","passed","Wed May 27 07:22:29 UTC 2026","TestSignupPage","signup_page_test","",""
"","49","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Wed May 27 07:13:35 UTC 2026","passed","Wed May 27 07:13:35 UTC 2026","TestFooter","footer_test","",""
"","861","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Wed May 27 07:22:32 UTC 2026","passed","Wed May 27 07:22:33 UTC 2026","TestSignupPage","signup_page_test","",""
"","547","S.5 Проверка шрифта заголовка 'Регистрация'","tests.ui_tests","Wed May 27 07:21:42 UTC 2026","passed","Wed May 27 07:21:43 UTC 2026","TestSignupPage","signup_page_test","",""
"","49","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","Wed May 27 07:19:56 UTC 2026","passed","Wed May 27 07:19:56 UTC 2026","TestLoginPage","login_page_test","",""
"","511","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Wed May 27 07:02:13 UTC 2026","passed","Wed May 27 07:02:13 UTC 2026","TestAPI","api_test","",""
"","49","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Wed May 27 07:10:03 UTC 2026","passed","Wed May 27 07:10:03 UTC 2026","TestFooter","footer_test","",""
"","536","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Wed May 27 07:19:11 UTC 2026","passed","Wed May 27 07:19:11 UTC 2026","TestHeader","header_test","",""
"","2041","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/login","tests.ui_tests","Wed May 27 07:03:57 UTC 2026","passed","Wed May 27 07:03:59 UTC 2026","TestFooter","footer_test","",""
"","1496","A.18 POST Обновить JWT refresh token авторизованного пользователя","tests.api_tests","Wed May 27 07:01:48 UTC 2026","passed","Wed May 27 07:01:50 UTC 2026","TestAPI","api_test","",""
"","65","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Wed May 27 07:12:17 UTC 2026","passed","Wed May 27 07:12:17 UTC 2026","TestFooter","footer_test","",""
"","1720","A.25 DELETE Удалить авторизованного пользователя","tests.api_tests","Wed May 27 07:02:11 UTC 2026","passed","Wed May 27 07:02:13 UTC 2026","TestAPI","api_test","",""
"","2990","A.3 POST Активация пользователя с корректными данными","tests.api_tests","Wed May 27 07:01:05 UTC 2026","passed","Wed May 27 07:01:08 UTC 2026","TestAPI","api_test","",""
"","70","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Wed May 27 07:18:11 UTC 2026","passed","Wed May 27 07:18:11 UTC 2026","TestFooter","footer_test","",""
"","1499","Проверка доступности https://pulsewave.ru/","tests.api_tests","Wed May 27 07:02:25 UTC 2026","passed","Wed May 27 07:02:26 UTC 2026","TestAvailability","availability_test","",""
