"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3616","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Sun Jan 25 04:13:38 UTC 2026","passed","Sun Jan 25 04:13:41 UTC 2026","TestAPI","api_test","",""
"","552","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Jan 25 04:22:23 UTC 2026","passed","Sun Jan 25 04:22:24 UTC 2026","TestFooter","footer_test","",""
"","586","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Jan 25 04:17:37 UTC 2026","passed","Sun Jan 25 04:17:37 UTC 2026","TestFooter","footer_test","",""
"","2776","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","Sun Jan 25 04:34:02 UTC 2026","passed","Sun Jan 25 04:34:04 UTC 2026","TestSignupPage","signup_page_test","",""
"","2441","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Jan 25 04:29:41 UTC 2026","passed","Sun Jan 25 04:29:44 UTC 2026","TestHeader","header_test","",""
"","52","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://pulsewave.ru/","tests.ui_tests","Sun Jan 25 04:16:20 UTC 2026","passed","Sun Jan 25 04:16:20 UTC 2026","TestFooter","footer_test","",""
"","0","S.14 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности' проверка корректности перехода по ссылке 'Политикой конфиденциальности'","tests.ui_tests","Sun Jan 25 04:34:18 UTC 2026","skipped","Sun Jan 25 04:34:18 UTC 2026","TestSignupPage","signup_page_test","",""
"","1502","A.16 POST Создать Рабочее пространство","tests.api_tests","Sun Jan 25 04:13:22 UTC 2026","passed","Sun Jan 25 04:13:24 UTC 2026","TestAPI","api_test","",""
"","810","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Jan 25 04:33:40 UTC 2026","passed","Sun Jan 25 04:33:41 UTC 2026","TestSignupPage","signup_page_test","",""
"","67","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Sun Jan 25 04:29:29 UTC 2026","passed","Sun Jan 25 04:29:29 UTC 2026","TestFooter","footer_test","",""
"","552","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Jan 25 04:25:56 UTC 2026","passed","Sun Jan 25 04:25:57 UTC 2026","TestFooter","footer_test","",""
"","561","A.27 POST Регистрация пользователя без пароля","tests.api_tests","Sun Jan 25 04:13:48 UTC 2026","passed","Sun Jan 25 04:13:49 UTC 2026","TestAPI","api_test","",""
"","55","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Sun Jan 25 04:18:43 UTC 2026","passed","Sun Jan 25 04:18:43 UTC 2026","TestFooter","footer_test","",""
"","62461","F.1 Проверка попапа о принятии файлов cookie на странице https://pulsewave.ru/","tests.ui_tests","Sun Jan 25 04:14:08 UTC 2026","passed","Sun Jan 25 04:15:10 UTC 2026","TestFooter","footer_test","",""
"","42","R.2 Проверка шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Jan 25 04:32:11 UTC 2026","passed","Sun Jan 25 04:32:11 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","554","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Jan 25 04:21:12 UTC 2026","passed","Sun Jan 25 04:21:13 UTC 2026","TestFooter","footer_test","",""
"","2797","A.15 GET Список всех пользователей доски для назначения ответственных","tests.api_tests","Sun Jan 25 04:13:19 UTC 2026","passed","Sun Jan 25 04:13:22 UTC 2026","TestAPI","api_test","",""
"","833","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Sun Jan 25 04:34:23 UTC 2026","passed","Sun Jan 25 04:34:24 UTC 2026","TestSignupPage","signup_page_test","",""
"","567","R.2 Проверка цвета шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Jan 25 04:32:08 UTC 2026","passed","Sun Jan 25 04:32:08 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","825","S.2 Регистрация с корректным email и не совпадающими паролем и подтверждением пароля","tests.ui_tests","Sun Jan 25 04:33:17 UTC 2026","passed","Sun Jan 25 04:33:18 UTC 2026","TestSignupPage","signup_page_test","",""
"","581","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sun Jan 25 04:13:55 UTC 2026","passed","Sun Jan 25 04:13:55 UTC 2026","TestAPI","api_test","",""
"","1380","Проверка доступности https://pulsewave.ru/","tests.api_tests","Sun Jan 25 04:13:59 UTC 2026","passed","Sun Jan 25 04:14:00 UTC 2026","TestAvailability","availability_test","",""
"","533","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Sun Jan 25 04:29:50 UTC 2026","passed","Sun Jan 25 04:29:51 UTC 2026","TestHeader","header_test","",""
"","531","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Jan 25 04:30:35 UTC 2026","passed","Sun Jan 25 04:30:36 UTC 2026","TestHeader","header_test","",""
"","11635","S.8 Регистрация с корректными email и паролем без согласия на подписку","tests.ui_tests","Sun Jan 25 04:33:47 UTC 2026","passed","Sun Jan 25 04:33:59 UTC 2026","TestSignupPage","signup_page_test","",""
"","68","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/login","tests.ui_tests","Sun Jan 25 04:16:23 UTC 2026","passed","Sun Jan 25 04:16:23 UTC 2026","TestFooter","footer_test","",""
"","1803","L.7 Авторизация с некорректным емайл","tests.ui_tests","Sun Jan 25 04:31:41 UTC 2026","passed","Sun Jan 25 04:31:43 UTC 2026","TestLoginPage","login_page_test","",""
"","561","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Sun Jan 25 04:13:48 UTC 2026","passed","Sun Jan 25 04:13:48 UTC 2026","TestAPI","api_test","",""
