"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","751","A.27 POST Регистрация пользователя без пароля","tests.api_tests","2026-07-11","passed","2026-07-11","TestAPI","api_test","",""
"","1401","A.15 GET Список всех пользователей доски для назначения ответственных","tests.api_tests","2026-07-11","broken","2026-07-11","TestAPI","api_test","",""
"","567","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-07-11","passed","2026-07-11","TestFooter","footer_test","",""
"","549","S.5 Проверка размера шрифта заголовка 'Регистрация'","tests.ui_tests","2026-07-11","passed","2026-07-11","TestSignupPage","signup_page_test","",""
"","49","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://pulsewave.ru/","tests.ui_tests","2026-07-11","passed","2026-07-11","TestFooter","footer_test","",""
"","62","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-07-11","passed","2026-07-11","TestFooter","footer_test","",""
"","533","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","2026-07-11","passed","2026-07-11","TestHeader","header_test","",""
"","52","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-07-11","passed","2026-07-11","TestFooter","footer_test","",""
"","1290","W.9 Проверка возможности изменить цвет переключателя 'Непрочитанные'","tests.ui_tests","2026-07-11","passed","2026-07-11","TestWorkspacePage","workspace_page_test","",""
"","548","R.2 Проверка шрифта заголовка 'Восстановление пароля'","tests.ui_tests","2026-07-11","passed","2026-07-11","TestPasswordRecoveryPage","password_recovery_test","",""
"","550","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-07-11","passed","2026-07-11","TestFooter","footer_test","",""
"","69","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-07-11","passed","2026-07-11","TestFooter","footer_test","",""
"","61358","S.1 Регистрация с корректными email и паролем и с согласием на подписку","tests.ui_tests","2026-07-11","broken","2026-07-11","TestSignupPage","signup_page_test","",""
"","74","S.12 Окно регистрации сообщение 'Я согласен получать новости и обновления PulseWave'","tests.ui_tests","2026-07-11","passed","2026-07-11","TestSignupPage","signup_page_test","",""
"","590","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","2026-07-11","passed","2026-07-11","TestHeader","header_test","",""
