"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2869","L.4 Авторизация с корректными данными","tests.ui_tests","Sun Apr 26 05:55:42 UTC 2026","passed","Sun Apr 26 05:55:45 UTC 2026","TestLoginPage","login_page_test","",""
"","2265","L.8 Авторизация с пустым паролем","tests.ui_tests","Sun Apr 26 05:56:06 UTC 2026","passed","Sun Apr 26 05:56:08 UTC 2026","TestLoginPage","login_page_test","",""
"","40","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Sun Apr 26 05:53:50 UTC 2026","passed","Sun Apr 26 05:53:50 UTC 2026","TestHeader","header_test","",""
"","52","M.3 Проверка текста кнопки 'Войти' на лендинге","tests.ui_tests","Sun Apr 26 05:55:18 UTC 2026","passed","Sun Apr 26 05:55:18 UTC 2026","TestLendingPage","lending_test","",""
"","7308","R.5 Восстановить пароль на корректный емайл","tests.ui_tests","Sun Apr 26 05:56:48 UTC 2026","passed","Sun Apr 26 05:56:56 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","0","S.13 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности'","tests.ui_tests","Sun Apr 26 05:58:47 UTC 2026","skipped","Sun Apr 26 05:58:47 UTC 2026","TestSignupPage","signup_page_test","",""
"","1069","A.1 GET Проверка доступности API","tests.api_tests","Sun Apr 26 05:35:31 UTC 2026","passed","Sun Apr 26 05:35:32 UTC 2026","TestAPI","api_test","",""
"","57","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:44:35 UTC 2026","passed","Sun Apr 26 05:44:35 UTC 2026","TestFooter","footer_test","",""
"","14916","S.1 Регистрация с корректными email и паролем и с согласием на подписку","tests.ui_tests","Sun Apr 26 05:57:03 UTC 2026","passed","Sun Apr 26 05:57:18 UTC 2026","TestSignupPage","signup_page_test","",""
"","48","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:47:11 UTC 2026","passed","Sun Apr 26 05:47:11 UTC 2026","TestFooter","footer_test","",""
"","4609","A.12 DELETE Удалить РП","tests.api_tests","Sun Apr 26 05:36:12 UTC 2026","passed","Sun Apr 26 05:36:16 UTC 2026","TestAPI","api_test","",""
"","0","S.14 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности' проверка корректности перехода по ссылке 'Политикой конфиденциальности'","tests.ui_tests","Sun Apr 26 05:58:47 UTC 2026","skipped","Sun Apr 26 05:58:47 UTC 2026","TestSignupPage","signup_page_test","",""
"","73","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Sun Apr 26 05:52:04 UTC 2026","passed","Sun Apr 26 05:52:04 UTC 2026","TestFooter","footer_test","",""
"","8684","A.3 POST Активация пользователя с корректными данными","tests.api_tests","Sun Apr 26 05:35:34 UTC 2026","passed","Sun Apr 26 05:35:42 UTC 2026","TestAPI","api_test","",""
"","53","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Sun Apr 26 05:42:15 UTC 2026","passed","Sun Apr 26 05:42:15 UTC 2026","TestFooter","footer_test","",""
"","322","W.8 Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях","tests.ui_tests","Sun Apr 26 05:59:54 UTC 2026","passed","Sun Apr 26 05:59:54 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","2021","A.20 POST Запрос на смену почты","tests.api_tests","Sun Apr 26 05:36:37 UTC 2026","passed","Sun Apr 26 05:36:39 UTC 2026","TestAPI","api_test","",""
"","855","S.2 Регистрация с корректным email и не совпадающими паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:57:21 UTC 2026","passed","Sun Apr 26 05:57:22 UTC 2026","TestSignupPage","signup_page_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","1731","A.14 POST Создать доску без указания РП","tests.api_tests","Sun Apr 26 05:36:23 UTC 2026","passed","Sun Apr 26 05:36:25 UTC 2026","TestAPI","api_test","",""
"","4593","R.4 Проверить сообщение об отправке ссылки восстановления пароля на емайл","tests.ui_tests","Sun Apr 26 05:56:39 UTC 2026","passed","Sun Apr 26 05:56:44 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","47","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:47:03 UTC 2026","passed","Sun Apr 26 05:47:03 UTC 2026","TestFooter","footer_test","",""
"","3711","M.1 Проверка редиректа с /home на страницу лендинга","tests.ui_tests","Sun Apr 26 05:55:09 UTC 2026","passed","Sun Apr 26 05:55:13 UTC 2026","TestLendingPage","lending_test","",""
"","600","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Apr 26 05:41:02 UTC 2026","passed","Sun Apr 26 05:41:02 UTC 2026","TestFooter","footer_test","",""
"","848","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:57:51 UTC 2026","passed","Sun Apr 26 05:57:52 UTC 2026","TestSignupPage","signup_page_test","",""
"","552","S.5 Проверка размера шрифта заголовка 'Регистрация'","tests.ui_tests","Sun Apr 26 05:57:36 UTC 2026","passed","Sun Apr 26 05:57:37 UTC 2026","TestSignupPage","signup_page_test","",""
"","49","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:49:31 UTC 2026","passed","Sun Apr 26 05:49:31 UTC 2026","TestFooter","footer_test","",""
"","41","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Apr 26 05:55:09 UTC 2026","passed","Sun Apr 26 05:55:09 UTC 2026","TestHeader","header_test","",""
"","45","R.2 Проверка размера шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Apr 26 05:56:22 UTC 2026","passed","Sun Apr 26 05:56:22 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","1923","Проверка доступности https://pulsewave.ru/","tests.api_tests","Sun Apr 26 05:37:14 UTC 2026","passed","Sun Apr 26 05:37:16 UTC 2026","TestAvailability","availability_test","",""
"","2756","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Apr 26 05:38:34 UTC 2026","passed","Sun Apr 26 05:38:37 UTC 2026","TestFooter","footer_test","",""
"","2088","R.3  Проверка некликабельности кнопки 'Продолжить'","tests.ui_tests","Sun Apr 26 05:56:33 UTC 2026","passed","Sun Apr 26 05:56:35 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","2831","L.9 Авторизация с логином заглавными буквами","tests.ui_tests","Sun Apr 26 05:56:12 UTC 2026","passed","Sun Apr 26 05:56:15 UTC 2026","TestLoginPage","login_page_test","",""
"","598","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","Sun Apr 26 05:54:08 UTC 2026","passed","Sun Apr 26 05:54:09 UTC 2026","TestHeader","header_test","",""
"","1607","A.2 POST Создать пользователя с корректными данными","tests.api_tests","Sun Apr 26 05:35:32 UTC 2026","passed","Sun Apr 26 05:35:34 UTC 2026","TestAPI","api_test","",""
"","43","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:48:22 UTC 2026","passed","Sun Apr 26 05:48:22 UTC 2026","TestFooter","footer_test","",""
"","1739","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","Sun Apr 26 05:36:35 UTC 2026","passed","Sun Apr 26 05:36:37 UTC 2026","TestAPI","api_test","",""
"","48","L.1 Проверка текста заголовка 'Войти'","tests.ui_tests","Sun Apr 26 05:55:25 UTC 2026","passed","Sun Apr 26 05:55:25 UTC 2026","TestLoginPage","login_page_test","",""
"","119","W.13 Проверка видимости выпадающего меню Рабочие пространства","tests.ui_tests","Sun Apr 26 06:00:30 UTC 2026","passed","Sun Apr 26 06:00:30 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","534","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Apr 26 05:54:22 UTC 2026","passed","Sun Apr 26 05:54:23 UTC 2026","TestHeader","header_test","",""
"","33","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Apr 26 05:54:59 UTC 2026","passed","Sun Apr 26 05:54:59 UTC 2026","TestHeader","header_test","",""
"","45","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Sun Apr 26 05:42:12 UTC 2026","passed","Sun Apr 26 05:42:12 UTC 2026","TestFooter","footer_test","",""
"","5785","A.10 GET Информация о конкретном рабочем пространстве","tests.api_tests","Sun Apr 26 05:36:01 UTC 2026","passed","Sun Apr 26 05:36:07 UTC 2026","TestAPI","api_test","",""
"","103","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Apr 26 05:41:06 UTC 2026","passed","Sun Apr 26 05:41:06 UTC 2026","TestFooter","footer_test","",""
"","2901","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Apr 26 05:53:34 UTC 2026","passed","Sun Apr 26 05:53:37 UTC 2026","TestHeader","header_test","",""
"","3062","A.17 GET Получить список всех пользователей для поиска","tests.api_tests","Sun Apr 26 05:36:30 UTC 2026","passed","Sun Apr 26 05:36:33 UTC 2026","TestAPI","api_test","",""
"","2256","L.8 Авторизация с пустым емайл","tests.ui_tests","Sun Apr 26 05:56:01 UTC 2026","passed","Sun Apr 26 05:56:03 UTC 2026","TestLoginPage","login_page_test","",""
"","52","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:43:25 UTC 2026","passed","Sun Apr 26 05:43:25 UTC 2026","TestFooter","footer_test","",""
"","2349","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Apr 26 05:53:29 UTC 2026","passed","Sun Apr 26 05:53:31 UTC 2026","TestHeader","header_test","",""
"","43","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:49:39 UTC 2026","passed","Sun Apr 26 05:49:39 UTC 2026","TestFooter","footer_test","",""
"","557","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:44:42 UTC 2026","passed","Sun Apr 26 05:44:42 UTC 2026","TestFooter","footer_test","",""
"","7980","A.21 POST Подтверждение смены почты пользователя. Токен из ссылки auth/change_email/{token}.","tests.api_tests","Sun Apr 26 05:36:39 UTC 2026","passed","Sun Apr 26 05:36:47 UTC 2026","TestAPI","api_test","",""
"","2057","W.5 Проверка что авторизованный пользователь может выйти из аккаунта","tests.ui_tests","Sun Apr 26 05:59:30 UTC 2026","passed","Sun Apr 26 05:59:32 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","49","R.1 Проверка текста заголовка 'Восстановление пароля'","tests.ui_tests","Sun Apr 26 05:56:18 UTC 2026","passed","Sun Apr 26 05:56:18 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","11","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Apr 26 05:50:57 UTC 2026","passed","Sun Apr 26 05:50:57 UTC 2026","TestFooter","footer_test","",""
"","61","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:43:21 UTC 2026","passed","Sun Apr 26 05:43:22 UTC 2026","TestFooter","footer_test","",""
"","871","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:58:54 UTC 2026","passed","Sun Apr 26 05:58:55 UTC 2026","TestSignupPage","signup_page_test","",""
"","56","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:43:32 UTC 2026","passed","Sun Apr 26 05:43:32 UTC 2026","TestFooter","footer_test","",""
"","4","W.2 Проверка заголовка рабочего пространства","tests.ui_tests","Sun Apr 26 05:59:12 UTC 2026","passed","Sun Apr 26 05:59:12 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","3167","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/login","tests.ui_tests","Sun Apr 26 05:38:26 UTC 2026","passed","Sun Apr 26 05:38:29 UTC 2026","TestFooter","footer_test","",""
"","1079","A.8 POST Создать пару токенов access и refresh","tests.api_tests","Sun Apr 26 05:35:58 UTC 2026","passed","Sun Apr 26 05:35:59 UTC 2026","TestAPI","api_test","",""
"","607","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","Sun Apr 26 05:54:12 UTC 2026","passed","Sun Apr 26 05:54:12 UTC 2026","TestHeader","header_test","",""
"","53","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:45:53 UTC 2026","passed","Sun Apr 26 05:45:53 UTC 2026","TestFooter","footer_test","",""
"","534","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Apr 26 05:54:15 UTC 2026","passed","Sun Apr 26 05:54:16 UTC 2026","TestHeader","header_test","",""
"","42","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Sun Apr 26 05:53:57 UTC 2026","passed","Sun Apr 26 05:53:57 UTC 2026","TestHeader","header_test","",""
"","5663","A.5 POST Повторная отправка ссылки с приглашением пользователя","tests.api_tests","Sun Apr 26 05:35:49 UTC 2026","passed","Sun Apr 26 05:35:55 UTC 2026","TestAPI","api_test","",""
"","104","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Apr 26 05:40:58 UTC 2026","passed","Sun Apr 26 05:40:58 UTC 2026","TestFooter","footer_test","",""
"","53","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:48:18 UTC 2026","passed","Sun Apr 26 05:48:18 UTC 2026","TestFooter","footer_test","",""
"","2540","W.6 Проверка перехода в Рабочие пространства по ссылке На главную","tests.ui_tests","Sun Apr 26 05:59:39 UTC 2026","passed","Sun Apr 26 05:59:42 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","50","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Apr 26 05:39:47 UTC 2026","passed","Sun Apr 26 05:39:47 UTC 2026","TestFooter","footer_test","",""
"","66","L.2 Проверка шрифта заголовка 'Войти'","tests.ui_tests","Sun Apr 26 05:55:35 UTC 2026","passed","Sun Apr 26 05:55:35 UTC 2026","TestLoginPage","login_page_test","",""
"","41","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Apr 26 05:54:54 UTC 2026","passed","Sun Apr 26 05:54:54 UTC 2026","TestHeader","header_test","",""
"","38","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Apr 26 05:54:41 UTC 2026","passed","Sun Apr 26 05:54:41 UTC 2026","TestHeader","header_test","",""
"","538","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Sun Apr 26 05:53:47 UTC 2026","passed","Sun Apr 26 05:53:47 UTC 2026","TestHeader","header_test","",""
"","46","R.2 Проверка шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Apr 26 05:56:30 UTC 2026","passed","Sun Apr 26 05:56:30 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","87","F.8 Проверка кликабельности значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Apr 26 05:52:00 UTC 2026","passed","Sun Apr 26 05:52:00 UTC 2026","TestFooter","footer_test","",""
"","112","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Apr 26 05:40:55 UTC 2026","passed","Sun Apr 26 05:40:55 UTC 2026","TestFooter","footer_test","",""
"","0","S.15 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности', проверка корректности перехода по ссылке 'Условиями пользования'","tests.ui_tests","Sun Apr 26 05:58:47 UTC 2026","skipped","Sun Apr 26 05:58:47 UTC 2026","TestSignupPage","signup_page_test","",""
"","50","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:44:39 UTC 2026","passed","Sun Apr 26 05:44:39 UTC 2026","TestFooter","footer_test","",""
"","3","W.4 Проверка что авторизованный пользователь попадает в Рабочие пространства","tests.ui_tests","Sun Apr 26 05:59:24 UTC 2026","passed","Sun Apr 26 05:59:24 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","41","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Apr 26 05:55:02 UTC 2026","passed","Sun Apr 26 05:55:02 UTC 2026","TestHeader","header_test","",""
"","601","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sun Apr 26 05:54:00 UTC 2026","passed","Sun Apr 26 05:54:01 UTC 2026","TestHeader","header_test","",""
"","46","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:48:28 UTC 2026","passed","Sun Apr 26 05:48:28 UTC 2026","TestFooter","footer_test","",""
"","13","F.7 Проверка значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Apr 26 05:50:46 UTC 2026","passed","Sun Apr 26 05:50:46 UTC 2026","TestFooter","footer_test","",""
"","1682","A.18 POST Обновить JWT refresh token авторизованного пользователя","tests.api_tests","Sun Apr 26 05:36:33 UTC 2026","passed","Sun Apr 26 05:36:35 UTC 2026","TestAPI","api_test","",""
"","39","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Apr 26 05:54:47 UTC 2026","passed","Sun Apr 26 05:54:48 UTC 2026","TestHeader","header_test","",""
"","872","Проверка доступности https://app.pulsewave.ru/","tests.api_tests","Sun Apr 26 05:37:16 UTC 2026","passed","Sun Apr 26 05:37:16 UTC 2026","TestAvailability","availability_test","",""
"","2585","A.9 GET Получить список всех Рабочих пространств авторизованного пользователя","tests.api_tests","Sun Apr 26 05:35:59 UTC 2026","passed","Sun Apr 26 05:36:01 UTC 2026","TestAPI","api_test","",""
"","73","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Apr 26 05:53:22 UTC 2026","passed","Sun Apr 26 05:53:22 UTC 2026","TestFooter","footer_test","",""
"","92","F.9 Проверка перехода в LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Apr 26 05:53:15 UTC 2026","passed","Sun Apr 26 05:53:15 UTC 2026","TestFooter","footer_test","",""
"","754","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Sun Apr 26 05:35:57 UTC 2026","passed","Sun Apr 26 05:35:58 UTC 2026","TestAPI","api_test","",""
"","1175","W.11 Проверка видимости уведомлений","tests.ui_tests","Sun Apr 26 06:00:14 UTC 2026","passed","Sun Apr 26 06:00:15 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","558","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","Sun Apr 26 05:57:32 UTC 2026","passed","Sun Apr 26 05:57:33 UTC 2026","TestSignupPage","signup_page_test","",""
"","1910","S.3 Регистрация с уже зарегистрированным email и корректными паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:57:27 UTC 2026","passed","Sun Apr 26 05:57:29 UTC 2026","TestSignupPage","signup_page_test","",""
"","47","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Apr 26 05:39:52 UTC 2026","passed","Sun Apr 26 05:39:52 UTC 2026","TestFooter","footer_test","",""
"","556","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Apr 26 05:43:28 UTC 2026","passed","Sun Apr 26 05:43:28 UTC 2026","TestFooter","footer_test","",""
"","25087","S.8 Регистрация с корректными email и паролем без согласия на подписку","tests.ui_tests","Sun Apr 26 05:58:00 UTC 2026","passed","Sun Apr 26 05:58:25 UTC 2026","TestSignupPage","signup_page_test","",""
"","612","L.3 Проверка редиректа на страницу восстановления пароля при клике на ссылку 'Забыли пароль?'","tests.ui_tests","Sun Apr 26 05:55:38 UTC 2026","passed","Sun Apr 26 05:55:39 UTC 2026","TestLoginPage","login_page_test","",""
"","52","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/login","tests.ui_tests","Sun Apr 26 05:39:44 UTC 2026","passed","Sun Apr 26 05:39:44 UTC 2026","TestFooter","footer_test","",""
"","54","W.7 Проверка видимости заголовка 'Ваши рабочие пространства'","tests.ui_tests","Sun Apr 26 05:59:48 UTC 2026","passed","Sun Apr 26 05:59:48 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","45","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Apr 26 05:48:25 UTC 2026","passed","Sun Apr 26 05:48:25 UTC 2026","TestFooter","footer_test","",""
"","5838","A.24 POST Установить новый пароль. Используется в личном кабинете после авторизации.","tests.api_tests","Sun Apr 26 05:36:56 UTC 2026","passed","Sun Apr 26 05:37:02 UTC 2026","TestAPI","api_test","",""
"","608","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sun Apr 26 05:54:04 UTC 2026","passed","Sun Apr 26 05:54:05 UTC 2026","TestHeader","header_test","",""
"","1360","L.7 Авторизация с некорректным емайл","tests.ui_tests","Sun Apr 26 05:55:56 UTC 2026","passed","Sun Apr 26 05:55:57 UTC 2026","TestLoginPage","login_page_test","",""
"","4005","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Apr 26 05:38:30 UTC 2026","passed","Sun Apr 26 05:38:34 UTC 2026","TestFooter","footer_test","",""
"","1277","R.6 Восстановить пароль на некорректный емайл","tests.ui_tests","Sun Apr 26 05:56:59 UTC 2026","passed","Sun Apr 26 05:57:00 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","34","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Sun Apr 26 05:53:54 UTC 2026","passed","Sun Apr 26 05:53:54 UTC 2026","TestHeader","header_test","",""
"","392","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Sun Apr 26 05:58:59 UTC 2026","passed","Sun Apr 26 05:58:59 UTC 2026","TestSignupPage","signup_page_test","",""
"","572","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Apr 26 05:52:07 UTC 2026","passed","Sun Apr 26 05:52:08 UTC 2026","TestFooter","footer_test","",""
"","687","A.27 POST Регистрация пользователя без пароля","tests.api_tests","Sun Apr 26 05:37:05 UTC 2026","passed","Sun Apr 26 05:37:05 UTC 2026","TestAPI","api_test","",""
"","44","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","Sun Apr 26 05:55:32 UTC 2026","passed","Sun Apr 26 05:55:32 UTC 2026","TestLoginPage","login_page_test","",""
"","711","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sun Apr 26 05:37:13 UTC 2026","passed","Sun Apr 26 05:37:14 UTC 2026","TestAPI","api_test","",""
