"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 20:19:16 GMT 2025","Wed Aug 06 20:19:16 GMT 2025","40","tests.ui_tests","footer_test","TestFooter","","","Проверка шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Wed Aug 06 20:37:24 GMT 2025","Wed Aug 06 20:37:24 GMT 2025","36","tests.ui_tests","signup_page_test","TestSignupPage","","","1.17-1.19 Проверка цвета шрифта заголовка 'Регистрация'",""
"passed","Wed Aug 06 20:30:01 GMT 2025","Wed Aug 06 20:30:01 GMT 2025","36","tests.ui_tests","header_test","TestHeader","","","Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup",""
"passed","Wed Aug 06 20:22:56 GMT 2025","Wed Aug 06 20:22:56 GMT 2025","36","tests.ui_tests","footer_test","TestFooter","","","Проверка шрифта надписи '© PulseWave, 2023-2025' в футере",""
"passed","Wed Aug 06 20:08:53 GMT 2025","Wed Aug 06 20:08:57 GMT 2025","3809","tests.api_tests","api_test","TestAPI","","","2.2 POST Активация пользователя с корректными данными",""
"passed","Wed Aug 06 20:37:44 GMT 2025","Wed Aug 06 20:37:59 GMT 2025","15460","tests.ui_tests","signup_page_test","TestSignupPage","","","1.23 Регистрация с корректными email и паролем без согласия на подписку",""
"passed","Wed Aug 06 20:38:30 GMT 2025","Wed Aug 06 20:38:30 GMT 2025","305","tests.ui_tests","signup_page_test","TestSignupPage","","","1.31-1.34 Регистрация с корректным email и слабым паролем и подтверждением пароля",""
"passed","Wed Aug 06 20:39:37 GMT 2025","Wed Aug 06 20:39:39 GMT 2025","1828","tests.ui_tests","workspace_page_test","TestWorkspacePage","","","W9. Проверка возможности изменить цвет переключателя 'Непрочитанные'",""
"passed","Wed Aug 06 20:35:55 GMT 2025","Wed Aug 06 20:35:57 GMT 2025","2811","tests.ui_tests","login_page_test","TestLoginPage","","","Авторизация с логином заглавными буквами",""
"passed","Wed Aug 06 20:11:45 GMT 2025","Wed Aug 06 20:11:49 GMT 2025","4428","tests.ui_tests","footer_test","TestFooter","","","1.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/signup",""
"passed","Wed Aug 06 20:29:38 GMT 2025","Wed Aug 06 20:29:38 GMT 2025","587","tests.ui_tests","header_test","TestHeader","","","Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'",""
"passed","Wed Aug 06 20:35:58 GMT 2025","Wed Aug 06 20:36:02 GMT 2025","4502","tests.ui_tests","main_page_test","TestMainPage","","","Проверка редиректа с /home на Главную страницу",""
"passed","Wed Aug 06 20:17:56 GMT 2025","Wed Aug 06 20:17:56 GMT 2025","42","tests.ui_tests","footer_test","TestFooter","","","Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Wed Aug 06 20:11:40 GMT 2025","Wed Aug 06 20:11:44 GMT 2025","3887","tests.ui_tests","footer_test","TestFooter","","","1.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/login",""
"passed","Wed Aug 06 20:39:30 GMT 2025","Wed Aug 06 20:39:30 GMT 2025","258","tests.ui_tests","workspace_page_test","TestWorkspacePage","","","W8. Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях",""
"passed","Wed Aug 06 20:14:17 GMT 2025","Wed Aug 06 20:14:17 GMT 2025","77","tests.ui_tests","footer_test","TestFooter","","","1.3 Проверка элемента 'info@pulsewave.ru'в хедере",""
