"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","539","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Sun Feb 15 04:52:09 UTC 2026","passed","Sun Feb 15 04:52:10 UTC 2026","TestAPI","api_test","",""
"","41","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Feb 15 05:02:04 UTC 2026","passed","Sun Feb 15 05:02:04 UTC 2026","TestFooter","footer_test","",""
"","1383","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","Sun Feb 15 04:51:51 UTC 2026","passed","Sun Feb 15 04:51:53 UTC 2026","TestAPI","api_test","",""
"","94","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Feb 15 04:56:02 UTC 2026","passed","Sun Feb 15 04:56:02 UTC 2026","TestFooter","footer_test","",""
"","41","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","Sun Feb 15 05:09:46 UTC 2026","passed","Sun Feb 15 05:09:46 UTC 2026","TestLoginPage","login_page_test","",""
"","64","M.2 Проверка кликабельности логотипа на лендинге","tests.ui_tests","Sun Feb 15 05:09:32 UTC 2026","passed","Sun Feb 15 05:09:32 UTC 2026","TestLendingPage","lending_test","",""
"","37","H.7 Проверка цвета кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Feb 15 05:09:03 UTC 2026","passed","Sun Feb 15 05:09:03 UTC 2026","TestHeader","header_test","",""
"","0","S.13 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности'","tests.ui_tests","Sun Feb 15 05:12:32 UTC 2026","skipped","Sun Feb 15 05:12:32 UTC 2026","TestSignupPage","signup_page_test","",""
"","4","W.2 Проверка заголовка рабочего пространства","tests.ui_tests","Sun Feb 15 05:12:53 UTC 2026","passed","Sun Feb 15 05:12:53 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","1403","A.22 POST Сброс пароля","tests.api_tests","Sun Feb 15 04:51:58 UTC 2026","passed","Sun Feb 15 04:51:59 UTC 2026","TestAPI","api_test","",""
"","35","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Feb 15 05:08:51 UTC 2026","passed","Sun Feb 15 05:08:51 UTC 2026","TestHeader","header_test","",""
"","127","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Feb 15 04:55:56 UTC 2026","passed","Sun Feb 15 04:55:56 UTC 2026","TestFooter","footer_test","",""
"","48","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Sun Feb 15 04:57:08 UTC 2026","passed","Sun Feb 15 04:57:08 UTC 2026","TestFooter","footer_test","",""
"","571","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Feb 15 05:07:56 UTC 2026","passed","Sun Feb 15 05:07:57 UTC 2026","TestFooter","footer_test","",""
"","674","Проверка доступности https://api.dev.pulsewave.ru/api/healthcheck/","tests.api_tests","Sun Feb 15 04:52:19 UTC 2026","passed","Sun Feb 15 04:52:20 UTC 2026","TestAvailability","availability_test","",""
"","1338","L.7 Авторизация с некорректным емайл","tests.ui_tests","Sun Feb 15 05:10:08 UTC 2026","passed","Sun Feb 15 05:10:09 UTC 2026","TestLoginPage","login_page_test","",""
"","44","L.2 Проверка шрифта заголовка 'Войти'","tests.ui_tests","Sun Feb 15 05:09:49 UTC 2026","passed","Sun Feb 15 05:09:49 UTC 2026","TestLoginPage","login_page_test","",""
"","2030","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Feb 15 05:08:07 UTC 2026","passed","Sun Feb 15 05:08:09 UTC 2026","TestHeader","header_test","",""
"","551","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Feb 15 05:03:11 UTC 2026","passed","Sun Feb 15 05:03:12 UTC 2026","TestFooter","footer_test","",""
"","33","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Feb 15 05:08:46 UTC 2026","passed","Sun Feb 15 05:08:46 UTC 2026","TestHeader","header_test","",""
"","54","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Sun Feb 15 05:09:36 UTC 2026","passed","Sun Feb 15 05:09:36 UTC 2026","TestLendingPage","lending_test","",""
"","34","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Feb 15 05:09:14 UTC 2026","passed","Sun Feb 15 05:09:14 UTC 2026","TestHeader","header_test","",""
"","2841","A.12 DELETE Удалить РП","tests.api_tests","Sun Feb 15 04:51:34 UTC 2026","passed","Sun Feb 15 04:51:37 UTC 2026","TestAPI","api_test","",""
"","575","S.12 Окно регистрации сообщение 'Я согласен получать новости и обновления PulseWave'","tests.ui_tests","Sun Feb 15 05:12:31 UTC 2026","passed","Sun Feb 15 05:12:32 UTC 2026","TestSignupPage","signup_page_test","",""
"","52","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Feb 15 05:04:17 UTC 2026","passed","Sun Feb 15 05:04:17 UTC 2026","TestFooter","footer_test","",""
"","27","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Feb 15 05:08:43 UTC 2026","passed","Sun Feb 15 05:08:43 UTC 2026","TestHeader","header_test","",""
"","555","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Feb 15 04:59:36 UTC 2026","passed","Sun Feb 15 04:59:37 UTC 2026","TestFooter","footer_test","",""
"","47","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Feb 15 04:59:40 UTC 2026","passed","Sun Feb 15 04:59:40 UTC 2026","TestFooter","footer_test","",""
"","2433","L.4 Авторизация с корректными данными","tests.ui_tests","Sun Feb 15 05:09:55 UTC 2026","passed","Sun Feb 15 05:09:58 UTC 2026","TestLoginPage","login_page_test","",""
"","2034","W.5 Проверка что авторизованный пользователь может выйти из аккаунта","tests.ui_tests","Sun Feb 15 05:13:09 UTC 2026","passed","Sun Feb 15 05:13:11 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"Пользователи добавляются по одному. Если пользователя не существует, он будет создан","9584","A.4 POST Пригласить пользователя по email","tests.api_tests","Sun Feb 15 04:51:07 UTC 2026","passed","Sun Feb 15 04:51:17 UTC 2026","TestAPI","api_test","",""
"","546","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/login","tests.ui_tests","Sun Feb 15 04:54:47 UTC 2026","passed","Sun Feb 15 04:54:48 UTC 2026","TestFooter","footer_test","",""
"","26","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Feb 15 05:09:17 UTC 2026","passed","Sun Feb 15 05:09:17 UTC 2026","TestHeader","header_test","",""
"","54","M.3 Проверка текста кнопки 'Войти' на лендинге","tests.ui_tests","Sun Feb 15 05:09:34 UTC 2026","passed","Sun Feb 15 05:09:34 UTC 2026","TestLendingPage","lending_test","",""
"","1705","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Feb 15 05:08:12 UTC 2026","passed","Sun Feb 15 05:08:14 UTC 2026","TestHeader","header_test","",""
"","1866","L.5 Авторизация с некорректным паролем","tests.ui_tests","Sun Feb 15 05:10:01 UTC 2026","passed","Sun Feb 15 05:10:02 UTC 2026","TestLoginPage","login_page_test","",""
"","352","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Feb 15 05:11:58 UTC 2026","passed","Sun Feb 15 05:11:58 UTC 2026","TestSignupPage","signup_page_test","",""
"","62","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Feb 15 05:06:45 UTC 2026","passed","Sun Feb 15 05:06:45 UTC 2026","TestFooter","footer_test","",""
"","42","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sun Feb 15 05:02:00 UTC 2026","passed","Sun Feb 15 05:02:00 UTC 2026","TestFooter","footer_test","",""
"","62549","F.1 Проверка попапа о принятии файлов cookie на странице https://pulsewave.ru/","tests.ui_tests","Sun Feb 15 04:52:30 UTC 2026","passed","Sun Feb 15 04:53:33 UTC 2026","TestFooter","footer_test","",""
"","547","A.27 POST Регистрация пользователя без пароля","tests.api_tests","Sun Feb 15 04:52:10 UTC 2026","passed","Sun Feb 15 04:52:10 UTC 2026","TestAPI","api_test","",""
"","567","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Sun Feb 15 04:51:24 UTC 2026","passed","Sun Feb 15 04:51:25 UTC 2026","TestAPI","api_test","",""
"","12","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Feb 15 05:05:37 UTC 2026","passed","Sun Feb 15 05:05:37 UTC 2026","TestFooter","footer_test","",""
