"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Mon May 18 07:07:45 UTC 2026","passed","Mon May 18 07:07:45 UTC 2026","TestFooter","footer_test","",""
"","82","F.9 Проверка перехода в LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Mon May 18 07:11:18 UTC 2026","passed","Mon May 18 07:11:18 UTC 2026","TestFooter","footer_test","",""
"","40","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Mon May 18 07:13:08 UTC 2026","passed","Mon May 18 07:13:08 UTC 2026","TestHeader","header_test","",""
"","1096","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Mon May 18 07:12:11 UTC 2026","passed","Mon May 18 07:12:13 UTC 2026","TestHeader","header_test","",""
"","0","S.14 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности' проверка корректности перехода по ссылке 'Политикой конфиденциальности'","tests.ui_tests","Mon May 18 07:16:52 UTC 2026","skipped","Mon May 18 07:16:52 UTC 2026","TestSignupPage","signup_page_test","",""
"","2367","Проверка доступности https://pulsewave.ru/","tests.api_tests","Mon May 18 06:55:12 UTC 2026","passed","Mon May 18 06:55:14 UTC 2026","TestAvailability","availability_test","",""
"","549","S.5 Проверка шрифта заголовка 'Регистрация'","tests.ui_tests","Mon May 18 07:16:02 UTC 2026","passed","Mon May 18 07:16:03 UTC 2026","TestSignupPage","signup_page_test","",""
"","60","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Mon May 18 07:13:35 UTC 2026","passed","Mon May 18 07:13:35 UTC 2026","TestLendingPage","lending_test","",""
"","44","L.1 Проверка текста заголовка 'Войти'","tests.ui_tests","Mon May 18 07:13:38 UTC 2026","passed","Mon May 18 07:13:38 UTC 2026","TestLoginPage","login_page_test","",""
"","10340","A.29 DELETE Активировать и удалить авторизованного пользователя","tests.api_tests","Mon May 18 06:54:59 UTC 2026","passed","Mon May 18 06:55:09 UTC 2026","TestAPI","api_test","",""
"","2925","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Mon May 18 07:11:39 UTC 2026","passed","Mon May 18 07:11:42 UTC 2026","TestHeader","header_test","",""
"","1278","R.6 Восстановить пароль на некорректный емайл","tests.ui_tests","Mon May 18 07:15:22 UTC 2026","passed","Mon May 18 07:15:23 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","63","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Mon May 18 07:10:14 UTC 2026","passed","Mon May 18 07:10:14 UTC 2026","TestFooter","footer_test","",""
