"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sat May 16 06:03:55 UTC 2026","passed","Sat May 16 06:03:55 UTC 2026","TestFooter","footer_test","",""
"","47","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sat May 16 05:58:58 UTC 2026","passed","Sat May 16 05:58:58 UTC 2026","TestFooter","footer_test","",""
"","44","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sat May 16 06:01:30 UTC 2026","passed","Sat May 16 06:01:31 UTC 2026","TestFooter","footer_test","",""
"","40","L.2 Проверка размера шрифта заголовка 'Войти'","tests.ui_tests","Sat May 16 06:10:48 UTC 2026","passed","Sat May 16 06:10:48 UTC 2026","TestLoginPage","login_page_test","",""
"","4096","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Sat May 16 05:52:25 UTC 2026","passed","Sat May 16 05:52:29 UTC 2026","TestAPI","api_test","",""
"","7","W.3 Проверка видимости аватара","tests.ui_tests","Sat May 16 06:14:12 UTC 2026","passed","Sat May 16 06:14:12 UTC 2026","TestWorkspacePage","workspace_page_test","",""
"","1096","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","Sat May 16 06:09:31 UTC 2026","passed","Sat May 16 06:09:32 UTC 2026","TestHeader","header_test","",""
"","60","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sat May 16 06:00:05 UTC 2026","passed","Sat May 16 06:00:05 UTC 2026","TestFooter","footer_test","",""
"","34","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sat May 16 06:10:12 UTC 2026","passed","Sat May 16 06:10:12 UTC 2026","TestHeader","header_test","",""
"","5060","A.29 DELETE Активировать и удалить авторизованного пользователя","tests.api_tests","Sat May 16 05:52:42 UTC 2026","passed","Sat May 16 05:52:47 UTC 2026","TestAPI","api_test","",""
"","786","W.8 Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях","tests.ui_tests","Sat May 16 06:14:47 UTC 2026","passed","Sat May 16 06:14:47 UTC 2026","TestWorkspacePage","workspace_page_test","",""
