"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1463","Проверка доступности https://web.dev.pulsewave.ru/","tests.api_tests","Sun Dec 28 04:07:26 UTC 2025","passed","Sun Dec 28 04:07:27 UTC 2025","TestAvailability","availability_test","",""
"","37","H.4 Проверка текста кнопки 'Регистрация'","tests.ui_tests","Sun Dec 28 04:23:29 UTC 2025","passed","Sun Dec 28 04:23:29 UTC 2025","TestHeader","header_test","",""
"","44","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 28 04:14:47 UTC 2025","passed","Sun Dec 28 04:14:47 UTC 2025","TestFooter","footer_test","",""
"","47","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 28 04:18:11 UTC 2025","passed","Sun Dec 28 04:18:11 UTC 2025","TestFooter","footer_test","",""
"","678","Проверка доступности https://app.dev.pulsewave.ru/","tests.api_tests","Sun Dec 28 04:07:27 UTC 2025","passed","Sun Dec 28 04:07:28 UTC 2025","TestAvailability","availability_test","",""
"","41","W.7 Проверка видимости заголовка 'Ваши рабочие пространства'","tests.ui_tests","Sun Dec 28 04:28:15 UTC 2025","passed","Sun Dec 28 04:28:15 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","1540","W.5 Проверка что авторизованный пользователь может выйти из аккаунта","tests.ui_tests","Sun Dec 28 04:28:01 UTC 2025","passed","Sun Dec 28 04:28:02 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","673","Проверка доступности https://api.dev.pulsewave.ru/api/healthcheck/","tests.api_tests","Sun Dec 28 04:07:28 UTC 2025","passed","Sun Dec 28 04:07:29 UTC 2025","TestAvailability","availability_test","",""
"","681","Проверка доступности https://app.pulsewave.ru/","tests.api_tests","Sun Dec 28 04:07:30 UTC 2025","passed","Sun Dec 28 04:07:31 UTC 2025","TestAvailability","availability_test","",""
"","43","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/login","tests.ui_tests","Sun Dec 28 04:09:56 UTC 2025","passed","Sun Dec 28 04:09:56 UTC 2025","TestFooter","footer_test","",""
"","4864","A.24 POST Установить новый пароль. Используется в личном кабинете после авторизации.","tests.api_tests","Sun Dec 28 04:06:55 UTC 2025","passed","Sun Dec 28 04:07:00 UTC 2025","TestAPI","api_test","",""
"","2240","L.8 Авторизация с пустым паролем","tests.ui_tests","Sun Dec 28 04:25:14 UTC 2025","passed","Sun Dec 28 04:25:16 UTC 2025","TestLoginPage","login_page_test","",""
"","12","F.7 Проверка значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Dec 28 04:20:34 UTC 2025","passed","Sun Dec 28 04:20:34 UTC 2025","TestFooter","footer_test","",""
"","30","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 28 04:23:58 UTC 2025","passed","Sun Dec 28 04:23:58 UTC 2025","TestHeader","header_test","",""
"","34","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Dec 28 04:24:12 UTC 2025","passed","Sun Dec 28 04:24:12 UTC 2025","TestHeader","header_test","",""
"","48","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Sun Dec 28 04:23:24 UTC 2025","passed","Sun Dec 28 04:23:24 UTC 2025","TestHeader","header_test","",""
"","571","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Dec 28 04:23:02 UTC 2025","passed","Sun Dec 28 04:23:02 UTC 2025","TestFooter","footer_test","",""
"","871","A.28 POST Регистрация пользователя без подтверждения подписки","tests.api_tests","Sun Dec 28 04:07:03 UTC 2025","passed","Sun Dec 28 04:07:04 UTC 2025","TestAPI","api_test","",""
"","530","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Sun Dec 28 04:23:52 UTC 2025","passed","Sun Dec 28 04:23:53 UTC 2025","TestHeader","header_test","",""
"","73","F.8 Проверка кликабельности значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Dec 28 04:21:45 UTC 2025","passed","Sun Dec 28 04:21:46 UTC 2025","TestFooter","footer_test","",""
"","2791","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","Sun Dec 28 04:27:08 UTC 2025","passed","Sun Dec 28 04:27:11 UTC 2025","TestSignupPage","signup_page_test","",""
"","1273","W.9 Проверка возможности изменить цвет переключателя 'Непрочитанные'","tests.ui_tests","Sun Dec 28 04:28:26 UTC 2025","passed","Sun Dec 28 04:28:27 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","546","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","Sun Dec 28 04:07:02 UTC 2025","passed","Sun Dec 28 04:07:03 UTC 2025","TestAPI","api_test","",""
"","1710","H.2 Проверка редиректа на главную страницу при клике на логотип","tests.ui_tests","Sun Dec 28 04:23:17 UTC 2025","passed","Sun Dec 28 04:23:19 UTC 2025","TestHeader","header_test","",""
"","550","S.5 Проверка шрифта заголовка 'Регистрация'","tests.ui_tests","Sun Dec 28 04:26:44 UTC 2025","passed","Sun Dec 28 04:26:45 UTC 2025","TestSignupPage","signup_page_test","",""
"","1376","A.17 GET Получить список всех пользователей для поиска","tests.api_tests","Sun Dec 28 04:06:38 UTC 2025","passed","Sun Dec 28 04:06:39 UTC 2025","TestAPI","api_test","",""
"","78","F.9 Проверка перехода в LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Sun Dec 28 04:22:57 UTC 2025","passed","Sun Dec 28 04:22:57 UTC 2025","TestFooter","footer_test","",""
"","43","R.2 Проверка шрифта заголовка 'Восстановление пароля'","tests.ui_tests","Sun Dec 28 04:25:33 UTC 2025","passed","Sun Dec 28 04:25:33 UTC 2025","TestPasswordRecoveryPage","password_recovery_test","",""
"","589","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Dec 28 04:11:10 UTC 2025","passed","Sun Dec 28 04:11:11 UTC 2025","TestFooter","footer_test","",""
"","11","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sun Dec 28 04:20:43 UTC 2025","passed","Sun Dec 28 04:20:43 UTC 2025","TestFooter","footer_test","",""
"","28","H.8 Проверка цвета шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Sun Dec 28 04:24:15 UTC 2025","passed","Sun Dec 28 04:24:15 UTC 2025","TestHeader","header_test","",""
"","91","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Dec 28 04:11:13 UTC 2025","passed","Sun Dec 28 04:11:13 UTC 2025","TestFooter","footer_test","",""
"","0","S.15 Окно регистрации сообщение 'Регистрируясь, я соглашаюсь с Условиями пользования и Политикой конфиденциальности', проверка корректности перехода по ссылке 'Условиями пользования'","tests.ui_tests","Sun Dec 28 04:27:25 UTC 2025","skipped","Sun Dec 28 04:27:25 UTC 2025","TestSignupPage","signup_page_test","",""
"","1084","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sun Dec 28 04:23:32 UTC 2025","passed","Sun Dec 28 04:23:33 UTC 2025","TestHeader","header_test","",""
"","42","F.6 Проверка шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Sun Dec 28 04:19:26 UTC 2025","passed","Sun Dec 28 04:19:26 UTC 2025","TestFooter","footer_test","",""
"","43","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","Sun Dec 28 04:26:36 UTC 2025","passed","Sun Dec 28 04:26:36 UTC 2025","TestSignupPage","signup_page_test","",""
"","1844","S.3 Регистрация с уже зарегистрированным email и корректными паролем и подтверждением пароля","tests.ui_tests","Sun Dec 28 04:26:31 UTC 2025","passed","Sun Dec 28 04:26:33 UTC 2025","TestSignupPage","signup_page_test","",""
"","826","A.8 POST Создать пару токенов access и refresh","tests.api_tests","Sun Dec 28 04:06:07 UTC 2025","passed","Sun Dec 28 04:06:08 UTC 2025","TestAPI","api_test","",""
"","542","Проверка доступности https://api.pulsewave.ru/api/healthcheck/","tests.api_tests","Sun Dec 28 04:07:31 UTC 2025","passed","Sun Dec 28 04:07:31 UTC 2025","TestAvailability","availability_test","",""
"","45","F.4 Проверка года © PulseWave, 2025 в футере","tests.ui_tests","Sun Dec 28 04:12:18 UTC 2025","passed","Sun Dec 28 04:12:18 UTC 2025","TestFooter","footer_test","",""
"","600","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sun Dec 28 04:23:36 UTC 2025","passed","Sun Dec 28 04:23:37 UTC 2025","TestHeader","header_test","",""
"","3","W.4 Проверка что авторизованный пользователь попадает в Рабочие пространства","tests.ui_tests","Sun Dec 28 04:27:54 UTC 2025","passed","Sun Dec 28 04:27:54 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","1444","A.14 POST Создать доску без указания РП","tests.api_tests","Sun Dec 28 04:06:32 UTC 2025","passed","Sun Dec 28 04:06:33 UTC 2025","TestAPI","api_test","",""
"","9033","S.8 Регистрация с корректными email и паролем без согласия на подписку","tests.ui_tests","Sun Dec 28 04:26:57 UTC 2025","passed","Sun Dec 28 04:27:06 UTC 2025","TestSignupPage","signup_page_test","",""
"","1684","A.20 POST Запрос на смену почты","tests.api_tests","Sun Dec 28 04:06:42 UTC 2025","passed","Sun Dec 28 04:06:44 UTC 2025","TestAPI","api_test","",""
"","2784","S.11 Регистрация с пустым email и сильным паролем и подтверждением пароля","tests.ui_tests","Sun Dec 28 04:27:19 UTC 2025","passed","Sun Dec 28 04:27:22 UTC 2025","TestSignupPage","signup_page_test","",""
"","61","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 28 04:13:27 UTC 2025","passed","Sun Dec 28 04:13:27 UTC 2025","TestFooter","footer_test","",""
"","3075","A.3 POST Активация пользователя с корректными данными","tests.api_tests","Sun Dec 28 04:05:32 UTC 2025","passed","Sun Dec 28 04:05:35 UTC 2025","TestAPI","api_test","",""
"","33","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","Sun Dec 28 04:20:39 UTC 2025","passed","Sun Dec 28 04:20:39 UTC 2025","TestFooter","footer_test","",""
"","37","H.8 Проверка шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sun Dec 28 04:24:22 UTC 2025","passed","Sun Dec 28 04:24:22 UTC 2025","TestHeader","header_test","",""
"","86","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sun Dec 28 04:11:07 UTC 2025","passed","Sun Dec 28 04:11:07 UTC 2025","TestFooter","footer_test","",""
"","52","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sun Dec 28 04:15:49 UTC 2025","passed","Sun Dec 28 04:15:49 UTC 2025","TestFooter","footer_test","",""
"","561","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","Sun Dec 28 04:10:02 UTC 2025","passed","Sun Dec 28 04:10:02 UTC 2025","TestFooter","footer_test","",""
