"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1161","A.5 POST Повторная отправка ссылки с приглашением пользователя","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"Удаление как из участников так и из приглашенных","1350","A.6 POST Удаление приглашенного пользователей из РП","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","1296","A.8 POST Создать пару токенов access и refresh","tests.api_tests","2026-07-04","failed","2026-07-04","TestAPI","api_test","",""
"","899","A.18 POST Обновить JWT refresh token авторизованного пользователя","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","573","A.22 POST Сброс пароля","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","940","A.24 POST Установить новый пароль. Используется в личном кабинете после авторизации.","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","1400","A.12 DELETE Удалить РП","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","846","A.16 POST Создать Рабочее пространство","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","813","A.20 POST Запрос на смену почты","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","840","A.10 GET Информация о конкретном рабочем пространстве","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","20665055","A.3 POST Активация пользователя с корректными данными","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","877","A.2 POST Создать пользователя с корректными данными","tests.api_tests","2026-07-04","failed","2026-07-04","TestAPI","api_test","",""
"","982","A.26 POST Регистрация пользователя без электронной почты","tests.api_tests","2026-07-04","passed","2026-07-04","TestAPI","api_test","",""
"","1221","A.13 POST Подтверждение приглашения в РП","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","1296","A.11 PATCH Частично обновить данные РП (на данный момент только имя)","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","584","A.28 POST Регистрация пользователя без подтверждения подписки","tests.api_tests","2026-07-04","failed","2026-07-04","TestAPI","api_test","",""
"","1044","A.1 GET Проверка доступности API","tests.api_tests","2026-07-04","passed","2026-07-04","TestAPI","api_test","",""
"","594","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","939","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","2026-07-04","passed","2026-07-04","TestAPI","api_test","",""
"Пользователи добавляются по одному. Если пользователя не существует, он будет создан","1561","A.4 POST Пригласить пользователя по email","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","586","A.27 POST Регистрация пользователя без пароля","tests.api_tests","2026-07-04","passed","2026-07-04","TestAPI","api_test","",""
"","854","A.15 GET Список всех пользователей доски для назначения ответственных","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","1009","A.9 GET Получить список всех Рабочих пространств авторизованного пользователя","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","1264","A.17 GET Получить список всех пользователей для поиска","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","847","A.19 GET Получить данные авторизованного пользователя me","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","1438","A.21 POST Подтверждение смены почты пользователя. Токен из ссылки auth/change_email/{token}.","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","916","A.14 POST Создать доску без указания РП","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
"","632","A.25 DELETE Удалить авторизованного пользователя","tests.api_tests","2026-07-04","broken","2026-07-04","TestAPI","api_test","",""
