"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60378","R.6 Восстановить пароль на некорректный емайл","tests.ui_tests","2026-09-18","broken","2026-09-18","TestPasswordRecoveryPage","password_recovery_test","",""
"","60074","H.6 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/signup' по кнопке 'Регистрация'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestHeader","header_test","",""
"","60040","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestHeader","header_test","",""
"","60316","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/signup' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","1420","A.18 POST Обновить JWT refresh token авторизованного пользователя","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","0","W.13 Проверка видимости выпадающего меню Рабочие пространства","tests.ui_tests","2026-09-18","broken","2026-09-18","TestWorkspacePage","workspace_page_test","",""
"","15364","A.13 POST Подтверждение приглашения в РП","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","60493","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","2026-09-18","broken","2026-09-18","TestSignupPage","signup_page_test","",""
"","0","W.3 Проверка видимости аватара","tests.ui_tests","2026-09-18","broken","2026-09-18","TestWorkspacePage","workspace_page_test","",""
"","29","R.2 Проверка шрифта заголовка 'Восстановление пароля'","tests.ui_tests","2026-09-18","failed","2026-09-18","TestPasswordRecoveryPage","password_recovery_test","",""
"","60332","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","60360","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","60529","L.7 Авторизация с некорректным емайл","tests.ui_tests","2026-09-18","broken","2026-09-18","TestLoginPage","login_page_test","",""
"","0","W.2 Проверка заголовка рабочего пространства","tests.ui_tests","2026-09-18","broken","2026-09-18","TestWorkspacePage","workspace_page_test","",""
"","60360","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","60065","H.7 Проверка цвета шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","2026-09-18","broken","2026-09-18","TestHeader","header_test","",""
"","60361","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","12329","A.21 POST Подтверждение смены почты пользователя. Токен из ссылки auth/change_email/{token}.","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","60349","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestLoginPage","login_page_test","",""
"","60381","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","2173","A.9 GET Получить список всех Рабочих пространств авторизованного пользователя","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","1826","A.14 POST Создать доску без указания РП","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","63231","F.1 Проверка попапа о принятии файлов cookie на странице https://app.pulsewave.ru/auth/login","tests.ui_tests","2026-09-18","passed","2026-09-18","TestFooter","footer_test","",""
"","60373","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","531","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","8","F.7 Проверка значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","2026-09-18","passed","2026-09-18","TestFooter","footer_test","",""
"","60393","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","60454","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","2026-09-18","broken","2026-09-18","TestSignupPage","signup_page_test","",""
"","60330","R.4 Проверить сообщение об отправке ссылки восстановления пароля на емайл","tests.ui_tests","2026-09-18","broken","2026-09-18","TestPasswordRecoveryPage","password_recovery_test","",""
"","8855","A.29 DELETE Активировать и удалить авторизованного пользователя","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","782","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","60361","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","34","R.2 Проверка цвета шрифта заголовка 'Восстановление пароля'","tests.ui_tests","2026-09-18","failed","2026-09-18","TestPasswordRecoveryPage","password_recovery_test","",""
"","0","W.7 Проверка видимости заголовка 'Ваши рабочие пространства'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestWorkspacePage","workspace_page_test","",""
"","60071","H.7 Проверка размера шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/password?email=","tests.ui_tests","2026-09-18","broken","2026-09-18","TestHeader","header_test","",""
"","60038","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestHeader","header_test","",""
"","665","Проверка доступности https://app.pulsewave.ru/","tests.api_tests","2026-09-18","passed","2026-09-18","TestAvailability","availability_test","",""
"","60319","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","2930","A.15 GET Список всех пользователей доски для назначения ответственных","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","2178","L.8 Авторизация с пустым паролем","tests.ui_tests","2026-09-18","passed","2026-09-18","TestLoginPage","login_page_test","",""
"","647","Проверка доступности https://api.dev.pulsewave.ru/api/healthcheck/","tests.api_tests","2026-09-18","passed","2026-09-18","TestAvailability","availability_test","",""
"","60447","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","2026-09-18","broken","2026-09-18","TestSignupPage","signup_page_test","",""
"","60488","S.3 Регистрация с уже зарегистрированным email и корректными паролем и подтверждением пароля","tests.ui_tests","2026-09-18","broken","2026-09-18","TestSignupPage","signup_page_test","",""
"","0","W.8 Проверка невидимости кнопки 'Отметить все как прочитанные' в прочитанных уведомлениях","tests.ui_tests","2026-09-18","broken","2026-09-18","TestWorkspacePage","workspace_page_test","",""
"","0","W.5 Проверка что авторизованный пользователь может выйти из аккаунта","tests.ui_tests","2026-09-18","broken","2026-09-18","TestWorkspacePage","workspace_page_test","",""
"","60059","F.2 Проверка ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/signup","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","60502","S.13 Окно регистрации сообщение 'Я даю согласие на обработку моих персональных данных в соответствии с Политикой конфиденциальности и принимаю условия Пользовательского соглашения'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestSignupPage","signup_page_test","",""
"","60357","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","60342","L.1 Проверка текста заголовка 'Войти'","tests.ui_tests","2026-09-18","broken","2026-09-18","TestLoginPage","login_page_test","",""
"","60377","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
"","52","F.8 Проверка кликабельности значка LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","2026-09-18","passed","2026-09-18","TestFooter","footer_test","",""
"","33","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","2026-09-18","passed","2026-09-18","TestFooter","footer_test","",""
"","60066","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","2026-09-18","broken","2026-09-18","TestHeader","header_test","",""
"","60642","S.17 Невозможность регистрации с корректными email и паролем без согласия на обработку данных","tests.ui_tests","2026-09-18","broken","2026-09-18","TestSignupPage","signup_page_test","",""
"","547","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","2026-09-18","passed","2026-09-18","TestAPI","api_test","",""
"","60331","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","2026-09-18","broken","2026-09-18","TestFooter","footer_test","",""
