"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu Mar 19 05:00:47 UTC 2026","passed","Thu Mar 19 05:00:47 UTC 2026","TestFooter","footer_test","",""
"","52","F.5 Проверка шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu Mar 19 05:00:56 UTC 2026","passed","Thu Mar 19 05:00:56 UTC 2026","TestFooter","footer_test","",""
"","388","S.16 Регистрация с корректным email и слабым паролем и подтверждением пароля","tests.ui_tests","Thu Mar 19 05:12:27 UTC 2026","passed","Thu Mar 19 05:12:28 UTC 2026","TestSignupPage","signup_page_test","",""
"","44","L.1 Проверка текста заголовка 'Войти'","tests.ui_tests","Thu Mar 19 05:09:43 UTC 2026","passed","Thu Mar 19 05:09:43 UTC 2026","TestLoginPage","login_page_test","",""
"","60","F.5 Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Thu Mar 19 04:59:37 UTC 2026","passed","Thu Mar 19 04:59:37 UTC 2026","TestFooter","footer_test","",""
"","663","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Thu Mar 19 04:51:28 UTC 2026","passed","Thu Mar 19 04:51:28 UTC 2026","TestAPI","api_test","",""
"","532","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Thu Mar 19 04:52:28 UTC 2026","passed","Thu Mar 19 04:52:28 UTC 2026","TestAPI","api_test","",""
"","4850","A.24 POST Установить новый пароль. Используется в личном кабинете после авторизации.","tests.api_tests","Thu Mar 19 04:52:14 UTC 2026","passed","Thu Mar 19 04:52:18 UTC 2026","TestAPI","api_test","",""
"","69","F.9 Проверка перехода в LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Thu Mar 19 05:08:04 UTC 2026","passed","Thu Mar 19 05:08:05 UTC 2026","TestFooter","footer_test","",""
"","107","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Thu Mar 19 04:56:13 UTC 2026","passed","Thu Mar 19 04:56:13 UTC 2026","TestFooter","footer_test","",""
"","1644","A.9 GET Получить список всех Рабочих пространств авторизованного пользователя","tests.api_tests","Thu Mar 19 04:51:29 UTC 2026","passed","Thu Mar 19 04:51:31 UTC 2026","TestAPI","api_test","",""
"","58","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Thu Mar 19 05:04:24 UTC 2026","passed","Thu Mar 19 05:04:24 UTC 2026","TestFooter","footer_test","",""
"","7983","R.5 Восстановить пароль на корректный емайл","tests.ui_tests","Thu Mar 19 05:10:53 UTC 2026","broken","Thu Mar 19 05:11:01 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"Создание доски без указания РП, будет создано дефолтное РП для этой доски","1343","A.14 POST Создать доску без указания РП","tests.api_tests","Thu Mar 19 04:51:49 UTC 2026","passed","Thu Mar 19 04:51:50 UTC 2026","TestAPI","api_test","",""
"","533","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/login'","tests.ui_tests","Thu Mar 19 05:09:28 UTC 2026","passed","Thu Mar 19 05:09:28 UTC 2026","TestHeader","header_test","",""
"","52","F.6 Проверка размера шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Thu Mar 19 05:01:59 UTC 2026","passed","Thu Mar 19 05:01:59 UTC 2026","TestFooter","footer_test","",""
"","45","L.2 Проверка цвета шрифта заголовка 'Войти'","tests.ui_tests","Thu Mar 19 05:09:47 UTC 2026","passed","Thu Mar 19 05:09:48 UTC 2026","TestLoginPage","login_page_test","",""
"","62","F.4 Проверка года © PulseWave, 2026 в футере","tests.ui_tests","Thu Mar 19 04:57:15 UTC 2026","passed","Thu Mar 19 04:57:15 UTC 2026","TestFooter","footer_test","",""
"","12","F.7 Проверка значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Thu Mar 19 05:05:43 UTC 2026","passed","Thu Mar 19 05:05:43 UTC 2026","TestFooter","footer_test","",""
"","45","H.3 Проверка текста кнопки 'Войти'","tests.ui_tests","Thu Mar 19 05:08:27 UTC 2026","passed","Thu Mar 19 05:08:27 UTC 2026","TestHeader","header_test","",""
"","52","F.2 Проверка отсутствия ссылки на Лицензионное соглашение со страницы 'https://app.pulsewave.ru/auth/login","tests.ui_tests","Thu Mar 19 04:54:55 UTC 2026","passed","Thu Mar 19 04:54:55 UTC 2026","TestFooter","footer_test","",""
"","1666","A.16 POST Создать Рабочее пространство","tests.api_tests","Thu Mar 19 04:51:53 UTC 2026","passed","Thu Mar 19 04:51:55 UTC 2026","TestAPI","api_test","",""
"","1372","L.5 Авторизация с некорректным паролем","tests.ui_tests","Thu Mar 19 05:10:01 UTC 2026","passed","Thu Mar 19 05:10:02 UTC 2026","TestLoginPage","login_page_test","",""
"Пользователи добавляются по одному. Если пользователя не существует, он будет создан","4274","A.4 POST Пригласить пользователя по email","tests.api_tests","Thu Mar 19 04:51:11 UTC 2026","passed","Thu Mar 19 04:51:15 UTC 2026","TestAPI","api_test","",""
"","41","H.8 Проверка цвета кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Thu Mar 19 05:09:30 UTC 2026","passed","Thu Mar 19 05:09:30 UTC 2026","TestHeader","header_test","",""
"","568","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/login' в футере","tests.ui_tests","Thu Mar 19 05:06:48 UTC 2026","passed","Thu Mar 19 05:06:48 UTC 2026","TestFooter","footer_test","",""
"Удаление как из участников так и из приглашенных","2078","A.6 POST Удаление приглашенного пользователей из РП","tests.api_tests","Thu Mar 19 04:51:26 UTC 2026","passed","Thu Mar 19 04:51:28 UTC 2026","TestAPI","api_test","",""
"","530","H.7 Проверка шрифта кнопки 'Войти' в хедере https://app.pulsewave.ru/auth/signup","tests.ui_tests","Thu Mar 19 05:09:01 UTC 2026","passed","Thu Mar 19 05:09:01 UTC 2026","TestHeader","header_test","",""
"","50","F.6 Проверка шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Thu Mar 19 05:04:32 UTC 2026","passed","Thu Mar 19 05:04:32 UTC 2026","TestFooter","footer_test","",""
"","2604","M.1 Проверка редиректа с /home на страницу лендинга","tests.ui_tests","Thu Mar 19 05:09:31 UTC 2026","passed","Thu Mar 19 05:09:33 UTC 2026","TestLendingPage","lending_test","",""
