"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45","S.4 Проверка текста заголовка 'Регистрация'","tests.ui_tests","Sat Jan 10 04:15:52 UTC 2026","passed","Sat Jan 10 04:15:52 UTC 2026","TestSignupPage","signup_page_test","",""
"","56","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sat Jan 10 04:02:50 UTC 2026","passed","Sat Jan 10 04:02:50 UTC 2026","TestFooter","footer_test","",""
"","528","A.7 POST Регистрация ранее зарегистрированного пользователя","tests.api_tests","Sat Jan 10 03:55:26 UTC 2026","passed","Sat Jan 10 03:55:27 UTC 2026","TestAPI","api_test","",""
"","48","F.6 Проверка цвета шрифта надписи '© PulseWave, 2023-2026' в футере","tests.ui_tests","Sat Jan 10 04:07:30 UTC 2026","passed","Sat Jan 10 04:07:30 UTC 2026","TestFooter","footer_test","",""
"","56","F.5 Проверка размера шрифта надписи 'info@pulsewave.ru' в футере","tests.ui_tests","Sat Jan 10 04:02:44 UTC 2026","passed","Sat Jan 10 04:02:44 UTC 2026","TestFooter","footer_test","",""
"","1338","L.5 Авторизация с некорректным паролем","tests.ui_tests","Sat Jan 10 04:14:11 UTC 2026","passed","Sat Jan 10 04:14:13 UTC 2026","TestLoginPage","login_page_test","",""
"","515","A.30 POST Создать пользователя с некорректными данными","tests.api_tests","Sat Jan 10 03:56:45 UTC 2026","passed","Sat Jan 10 03:56:45 UTC 2026","TestAPI","api_test","",""
"","2042","M.1 Проверка редиректа с /home на страницу лендинга","tests.ui_tests","Sat Jan 10 04:13:42 UTC 2026","passed","Sat Jan 10 04:13:44 UTC 2026","TestLendingPage","lending_test","",""
"","2069","R.3  Проверка некликабельности кнопки 'Продолжить'","tests.ui_tests","Sat Jan 10 04:14:47 UTC 2026","passed","Sat Jan 10 04:14:49 UTC 2026","TestPasswordRecoveryPage","password_recovery_test","",""
"","600","H.5 Проверка перехода на страницу 'https://app.pulsewave.ru/auth/login' по кнопке 'Войти'","tests.ui_tests","Sat Jan 10 04:12:51 UTC 2026","passed","Sat Jan 10 04:12:51 UTC 2026","TestHeader","header_test","",""
"","64","F.8 Проверка кликабельности значка LinkedIn на странице 'https://app.pulsewave.ru/auth/password?email=' в футере","tests.ui_tests","Sat Jan 10 04:11:07 UTC 2026","passed","Sat Jan 10 04:11:07 UTC 2026","TestFooter","footer_test","",""
"","32","H.8 Проверка размера шрифта кнопки 'Регистрация в хедере https://app.pulsewave.ru/auth/password?email='","tests.ui_tests","Sat Jan 10 04:13:24 UTC 2026","passed","Sat Jan 10 04:13:24 UTC 2026","TestHeader","header_test","",""
"","97","F.3 Проверка элемента 'info@pulsewave.ru'в хедере","tests.ui_tests","Sat Jan 10 04:00:29 UTC 2026","passed","Sat Jan 10 04:00:29 UTC 2026","TestFooter","footer_test","",""
"","1260","A.2 POST Создать пользователя с корректными данными","tests.api_tests","Sat Jan 10 03:55:01 UTC 2026","passed","Sat Jan 10 03:55:02 UTC 2026","TestAPI","api_test","",""
