"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 06 20:34:43 GMT 2024","Wed Nov 06 20:34:43 GMT 2024","46","tests.test_header","test_header","TestHeader","","","Проверка цвета кнопки 'Регистрация в хедере https://pulsewave.ru/'",""
"failed","Wed Nov 06 20:26:13 GMT 2024","Wed Nov 06 20:26:30 GMT 2024","17053","tests.test_api","test_api","TestAPI","","","POST Подтверждение приглашения в РП",""
"passed","Wed Nov 06 20:31:30 GMT 2024","Wed Nov 06 20:31:30 GMT 2024","43","tests.test_footer","test_footer","TestFooter","","","Проверка цвета шрифта ссылки 'Условия пользования' в футере",""
"passed","Wed Nov 06 20:34:15 GMT 2024","Wed Nov 06 20:34:15 GMT 2024","36","tests.test_header","test_header","TestHeader","","","Проверка цвета кнопки 'Войти' в хедере https://pulsewave.ru/auth/password?email=",""
"passed","Wed Nov 06 20:32:16 GMT 2024","Wed Nov 06 20:32:16 GMT 2024","38","tests.test_footer","test_footer","TestFooter","","","Проверка шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Wed Nov 06 20:32:07 GMT 2024","Wed Nov 06 20:32:07 GMT 2024","39","tests.test_footer","test_footer","TestFooter","","","Проверка цвета шрифта надписи 'info@pulsewave.ru' в футере",""
"passed","Wed Nov 06 20:38:00 GMT 2024","Wed Nov 06 20:38:18 GMT 2024","17798","tests.test_signup_page","test_signup_page","TestSignupPage","","","1.3, 1.3.1, 1.15 Регистрация с корректными email и паролем и с согласием на подписку",""
"passed","Wed Nov 06 20:33:21 GMT 2024","Wed Nov 06 20:33:21 GMT 2024","41","tests.test_header","test_header","TestHeader","","","Проверка текста кнопки 'Регистрация'",""
"passed","Wed Nov 06 20:34:06 GMT 2024","Wed Nov 06 20:34:06 GMT 2024","38","tests.test_header","test_header","TestHeader","","","Проверка шрифта кнопки 'Войти' в хедере https://pulsewave.ru/auth/password?email=",""
"passed","Wed Nov 06 20:37:56 GMT 2024","Wed Nov 06 20:37:57 GMT 2024","1231","tests.test_password_recovery","test_password_recovery","TestPasswordRecoveryPage","","","3.3 Восстановить пароль на некорректный емайл",""
"passed","Wed Nov 06 20:34:01 GMT 2024","Wed Nov 06 20:34:01 GMT 2024","46","tests.test_header","test_header","TestHeader","","","Проверка шрифта кнопки 'Войти' в хедере https://pulsewave.ru/",""
"passed","Wed Nov 06 20:29:27 GMT 2024","Wed Nov 06 20:29:39 GMT 2024","12469","tests.test_api","test_api","TestAPI","","","POST Запрос на смену почты",""
"passed","Wed Nov 06 20:28:51 GMT 2024","Wed Nov 06 20:29:00 GMT 2024","9272","tests.test_api","test_api","TestAPI","","","DELETE Удалить комментарий",""
