"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","W.1 Проверка перехода в рабочее пространство авторизованного пользователя","tests.ui_tests","Wed Dec 10 04:17:19 UTC 2025","passed","Wed Dec 10 04:17:19 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","3980","A.23 POST Подтверждение сброса пароля. Когда пользователь переходит по ссылке     auth/password/reset/confirm/{uid}/{token}","tests.api_tests","Wed Dec 10 03:55:35 UTC 2025","passed","Wed Dec 10 03:55:39 UTC 2025","TestAPI","api_test","",""
"","78","F.9 Проверка перехода в LinkedIn на странице 'https://pulsewave.ru/' в футере","tests.ui_tests","Wed Dec 10 04:11:48 UTC 2025","passed","Wed Dec 10 04:11:48 UTC 2025","TestFooter","footer_test","",""
"","2062","A.25 DELETE Удалить авторизованного пользователя","tests.api_tests","Wed Dec 10 03:55:45 UTC 2025","passed","Wed Dec 10 03:55:47 UTC 2025","TestAPI","api_test","",""
"","40","L.2 Проверка шрифта заголовка 'Войти'","tests.ui_tests","Wed Dec 10 04:13:58 UTC 2025","passed","Wed Dec 10 04:13:58 UTC 2025","TestLoginPage","login_page_test","",""
"","829","S.7 Регистрация с некорректным email и сильным паролем и подтверждением пароля","tests.ui_tests","Wed Dec 10 04:16:10 UTC 2025","passed","Wed Dec 10 04:16:10 UTC 2025","TestSignupPage","signup_page_test","",""
"","49","F.6 Проверка шрифта надписи '© PulseWave, 2023-2025' в футере","tests.ui_tests","Wed Dec 10 04:08:10 UTC 2025","passed","Wed Dec 10 04:08:10 UTC 2025","TestFooter","footer_test","",""
"","646","W.11 Проверка видимости уведомлений","tests.ui_tests","Wed Dec 10 04:18:25 UTC 2025","passed","Wed Dec 10 04:18:25 UTC 2025","TestWorkspacePage","workspace_page_test","",""
"","2798","S.9 Регистрация с корректным email и паролем и пустым подтверждением пароля","tests.ui_tests","Wed Dec 10 04:16:45 UTC 2025","passed","Wed Dec 10 04:16:48 UTC 2025","TestSignupPage","signup_page_test","",""
"","58","M.4 Проверка текста кнопки 'Бесплатная регистрация' на лендинге","tests.ui_tests","Wed Dec 10 04:13:45 UTC 2025","passed","Wed Dec 10 04:13:45 UTC 2025","TestLendingPage","lending_test","",""
"","1695","A.22 POST Сброс пароля","tests.api_tests","Wed Dec 10 03:55:33 UTC 2025","passed","Wed Dec 10 03:55:35 UTC 2025","TestAPI","api_test","",""
"","1697","Проверка доступности https://pulsewave.ru/","tests.api_tests","Wed Dec 10 03:56:00 UTC 2025","passed","Wed Dec 10 03:56:02 UTC 2025","TestAvailability","availability_test","",""
"","3222","A.10 GET Информация о конкретном рабочем пространстве","tests.api_tests","Wed Dec 10 03:54:46 UTC 2025","passed","Wed Dec 10 03:54:49 UTC 2025","TestAPI","api_test","",""
"","3","W.4 Проверка что авторизованный пользователь попадает в Рабочие пространства","tests.ui_tests","Wed Dec 10 04:17:37 UTC 2025","passed","Wed Dec 10 04:17:37 UTC 2025","TestWorkspacePage","workspace_page_test","",""
